Cell HMSLID	Cell line	Small Molecule HMSLID	Small Molecule	Seeding density	Replicate	IC50	Emax	AUC	IC curve fit	r2 for IC curve	EC50 for IC curve	Einf for IC curve	Hill coeff. for IC curve	GR50	GRmax	GR_AOC	GR curve fit	r2 for GR curve	EC50 for GR curve	Einf for GR curve	Hill coeff. for GR curve
50105	BT-20	10146	GSK2126458	625	4	0.029579	0.10442	0.57483	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97303	0.019994	0.17501	1.0999	0.013951	-0.59347	0.95753	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96735	0.030183	-0.47881	0.87043
50105	BT-20	10146	GSK2126458	1250	4	0.016556	0.09276	0.60675	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96933	0.013124	0.18527	1.9922	0.012379	-0.55072	0.95559	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95195	0.018022	-0.35537	1.4297
50105	BT-20	10146	GSK2126458	2500	4	0.018992	0.086746	0.63812	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9892	0.014389	0.13374	1.1215	0.011807	-0.52934	0.97483	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98186	0.023889	-0.44261	0.89971
50105	BT-20	10146	GSK2126458	5000	4	0.013426	0.10796	0.66051	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98326	0.0093542	0.14962	0.98406	0.0065496	-0.53481	1.0609	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97396	0.014569	-0.46349	0.82043
50105	BT-20	10264	Methotrexate	156.25	4	Inf	0.97435	0.028774	flat fit: x = Einf	-1.06E-08	Inf	0.97435	0	Inf	1.05	0.070186	flat fit: x = Einf	-2.46E-11	Inf	1.05	0
50105	BT-20	10264	Methotrexate	312.5	4	Inf	0.87673	0.028385	flat fit: x = Einf	0.35713	Inf	0.87673	0	Inf	0.76158	0.067436	flat fit: x = Einf	0.43543	Inf	0.76158	0
50105	BT-20	10264	Methotrexate	625	4	Inf	1.013	-0.011946	flat fit: x = Einf	-0.047828	Inf	1.013	0	Inf	1.0224	-0.0082646	flat fit: x = Einf	-0.013196	Inf	1.0224	0
50105	BT-20	10264	Methotrexate	1250	4	Inf	0.83373	0.064256	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89139	0.09869	0.85009	5	Inf	0.7802	0.087522	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91426	0.099284	0.80556	5
50105	BT-20	10264	Methotrexate	2500	4	Inf	0.54999	0.25805	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99494	0.065453	0.54497	3.8807	0.10143	0.40376	0.34198	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99583	0.06732	0.39606	3.8321
50105	BT-20	10264	Methotrexate	5000	4	0.094513	0.3815	0.36104	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99633	0.060509	0.39029	3.4013	0.066806	0.064446	0.53941	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99683	0.063404	0.080582	3.3627
50105	BT-20	10102	Taxol	156.25	4	Inf	0.63595	0.20218	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97484	0.0074454	0.62344	5	0.0084538	0.046037	0.51609	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99089	0.008279	0.049607	5
50105	BT-20	10102	Taxol	312.5	4	0.0092104	0.34348	0.41549	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98702	0.0042257	0.3436	1.4916	0.003399	-0.21892	0.76938	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98725	0.0043568	-0.21893	1.4628
50105	BT-20	10102	Taxol	625	4	0.0091161	0.28176	0.42469	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99277	0.0056691	0.29275	1.854	0.0053645	-0.1835	0.68382	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99439	0.0062094	-0.15779	1.8754
50105	BT-20	10102	Taxol	1250	4	0.0076328	0.23324	0.45638	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99062	0.0056489	0.24514	2.2389	0.0054864	-0.19795	0.69264	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99285	0.0062784	-0.17235	2.1963
50105	BT-20	10102	Taxol	2500	4	0.0054078	0.20576	0.51644	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99205	0.0039421	0.1978	1.5928	0.0037552	-0.21555	0.76507	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99467	0.0046752	-0.22471	1.6937
50105	BT-20	10102	Taxol	5000	4	0.0063874	0.1856	0.49163	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99734	0.0051706	0.19788	2.3837	0.0046918	-0.33482	0.78158	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9979	0.0057448	-0.30521	2.3533
50105	BT-20	10250	Etoposide	156.25	4	Inf	0.62945	0.091566	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.87415	1.1743	0.68348	1.6225	2.2115	0.062971	0.2479	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8716	1.7688	0.11335	1.1511
50105	BT-20	10250	Etoposide	312.5	4	6.3199	0.3836	0.14333	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97335	2.9228	0.29769	1.1733	1.9263	-0.1748	0.28991	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98533	3.117	-0.36306	1.1342
50105	BT-20	10250	Etoposide	625	4	2.5152	0.25674	0.2269	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97626	1.3437	0.23295	1.0003	1.1459	-0.19939	0.34808	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.982	1.8752	-0.28958	0.92763
50105	BT-20	10250	Etoposide	1250	4	1.6555	0.22979	0.24705	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98516	1.0138	0.23775	1.316	1.0298	-0.18041	0.35624	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98981	1.3547	-0.19413	1.1964
50105	BT-20	10250	Etoposide	2500	4	1.2598	0.20659	0.27401	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98893	0.82175	0.21266	1.2965	0.81664	-0.21237	0.39177	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99267	1.1214	-0.22676	1.1791
50105	BT-20	10250	Etoposide	5000	4	1.5832	0.25053	0.26064	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99473	0.89839	0.25309	1.2454	0.83936	-0.19022	0.39059	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99509	1.0968	-0.19065	1.2074
50105	BT-20	10099	Nilotinib	156.25	4	Inf	1.05	-0.038541	flat fit: x = Einf	-2.1987	Inf	1.05	0	Inf	1.05	-0.034579	flat fit: x = Einf	-1.0221	Inf	1.05	0
50105	BT-20	10099	Nilotinib	312.5	4	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0
50105	BT-20	10099	Nilotinib	625	4	Inf	1.05	-0.042998	flat fit: x = Einf	-7.0398	Inf	1.05	0	Inf	1.05	-0.042825	flat fit: x = Einf	-6.6624	Inf	1.05	0
50105	BT-20	10099	Nilotinib	1250	4	Inf	0.51741	0.014422	flat fit: x = Einf	0.34896	Inf	0.51741	0	Inf	0.34083	0.03229	flat fit: x = Einf	0.37568	Inf	0.34083	0
50105	BT-20	10099	Nilotinib	2500	4	7.0539	0.35516	0.071822	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94916	4.5265	0.4456	5	5.1679	0.084109	0.10742	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94113	4.5623	0.23189	5
50105	BT-20	10099	Nilotinib	5000	4	5.2447	0.26468	0.10957	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99571	4.4998	0.26754	5	4.4058	-0.16068	0.17261	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9967	4.6487	-0.1539	5
50105	BT-20	10049	PLX-4720	156.25	4	Inf	0.86548	-0.03553	flat fit: x = Einf	0.44458	Inf	0.86548	0	21.958	0.65146	-0.034123	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.84787	27.3526	-0.99969	5
50105	BT-20	10049	PLX-4720	312.5	4	Inf	0.85549	-0.042251	flat fit: x = Einf	0.389	Inf	0.85549	0	23.4797	0.73748	-0.03755	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.75782	29.2472	-0.99943	5
50105	BT-20	10049	PLX-4720	625	4	Inf	0.70027	0.0082555	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89625	15.9659	0.5038	1.8581	23.816	0.56478	0.021707	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93454	19.7846	0.13886	1.7544
50105	BT-20	10049	PLX-4720	1250	4	23.8927	0.70601	-0.026327	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.84502	23.8926	9.60E-06	5	21.4082	0.61403	-0.024057	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89579	26.6681	-0.99979	5
50105	BT-20	10049	PLX-4720	2500	4	Inf	0.60322	0.0030768	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94334	12.0049	0.56145	4.4079	18.7391	0.48249	0.01038	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9627	12.2913	0.42157	4.3924
50105	BT-20	10049	PLX-4720	5000	4	62.9954	0.69937	0.031278	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97208	23.0622	0.34565	1.1697	26.5658	0.58235	0.044762	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98352	27.6747	-0.02423	1.1573
50105	BT-20	10024	NVP-TAE684	156.25	4	3.3458	0.42363	0.10272	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96633	1.2865	0.44152	2.2452	0.90587	-0.38274	0.29083	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98575	1.1161	-0.32479	2.3985
50105	BT-20	10024	NVP-TAE684	312.5	4	2.2326	0.32183	0.10708	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97937	1.6422	0.32221	3.3666	1.454	-0.29814	0.23233	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99369	1.6739	-0.29964	3.3346
50105	BT-20	10024	NVP-TAE684	625	4	1.838	0.24417	0.1539	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97763	1.3623	0.25427	2.3716	1.3203	-0.22563	0.2487	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98584	1.5865	-0.23724	2.1144
50105	BT-20	10024	NVP-TAE684	1250	4	2.5924	0.24239	0.11721	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98557	2.0725	0.23405	2.8206	2.0395	-0.15331	0.17976	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9929	2.2705	-0.17217	2.7574
50105	BT-20	10024	NVP-TAE684	2500	4	2.7229	0.25906	0.11714	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99161	2.1662	0.25283	3.0802	2.2088	-0.09914	0.16961	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99482	2.3626	-0.11283	3.0237
50105	BT-20	10024	NVP-TAE684	5000	4	3.5506	0.30721	0.12568	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99424	2.4061	0.25582	1.8418	2.2664	-0.07523	0.18565	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99574	2.6479	-0.1675	1.857
50105	BT-20	10071	Palbociclib	156.25	4	Inf	0.94816	0.18268	flat fit: x = Einf	0.29189	Inf	0.94816	0	Inf	0.77217	0.4184	flat fit: x = Einf	0.4764	Inf	0.77217	0
50105	BT-20	10071	Palbociclib	312.5	4	Inf	0.46109	0.31354	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92481	0.057887	0.51426	1.0098	0.08032	0.012065	0.57027	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92955	0.062632	0.10491	0.94674
50105	BT-20	10071	Palbociclib	625	4	0.81001	0.42124	0.40559	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90321	0.038655	0.39006	0.49785	0.051851	0.087519	0.62868	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90566	0.0431	0.045422	0.51518
50105	BT-20	10071	Palbociclib	1250	4	0.47445	0.32385	0.37958	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94178	0.13089	0.33695	0.87014	0.15919	-0.01468	0.54445	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94664	0.15313	0.016712	0.87595
50105	BT-20	10071	Palbociclib	2500	4	0.30578	0.34077	0.43572	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96084	0.077103	0.30721	0.69172	0.099817	0.056519	0.60099	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96493	0.095074	0.018058	0.75561
50105	BT-20	10071	Palbociclib	5000	4	0.60182	0.38441	0.4049	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92859	0.079205	0.34052	0.56347	0.099908	0.070083	0.59187	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93325	0.095257	0.014233	0.60587
50057	SK-BR-3	10146	GSK2126458	156.25	4	7.5041	0.47077	0.26184	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8205	1.7066	0.19705	0.33832	0.010907	-0.7437	1.0083	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.83752	0.034573	-0.6089	0.69041
50057	SK-BR-3	10146	GSK2126458	312.5	4	2.1766	0.41183	0.38927	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90557	2.1766	2.05E-07	0.16068	#NAME?	-0.65645	1.2212	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88938	0.0093455	-1	0.18908
50057	SK-BR-3	10146	GSK2126458	625	4	0.085225	0.31235	0.48593	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97918	0.01052	0.31186	0.4672	0.001526	-0.55644	1.1437	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98075	0.0074523	-0.55897	0.4732
50057	SK-BR-3	10146	GSK2126458	1250	4	0.023768	0.28425	0.55296	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97134	0.0041075	0.29704	0.51356	0.0013681	-0.42198	1.0958	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97087	0.0042205	-0.39505	0.51689
50057	SK-BR-3	10146	GSK2126458	2500	4	0.015666	0.24244	0.57946	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96581	0.0047874	0.28933	0.72905	0.0017679	-0.59277	1.2381	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96553	0.0043259	-0.49502	0.76901
50057	SK-BR-3	10146	GSK2126458	5000	4	0.02384	0.30246	0.5507	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99458	0.0054128	0.30735	0.64327	0.0011443	-0.63052	1.3387	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99591	0.0037733	-0.61873	0.67495
50057	SK-BR-3	10264	Methotrexate	156.25	4	Inf	0.89556	-0.022571	flat fit: x = Einf	0.39113	Inf	0.89556	0	Inf	0.88989	-0.038201	flat fit: x = Einf	0.14734	Inf	0.88989	0
50057	SK-BR-3	10264	Methotrexate	312.5	4	Inf	1.0156	-0.0075438	flat fit: x = Einf	-0.035805	Inf	1.0156	0	Inf	1.05	0.050073	flat fit: x = Einf	0.06046	Inf	1.05	0
50057	SK-BR-3	10264	Methotrexate	625	4	Inf	0.86194	0.011238	flat fit: x = Einf	0.26611	Inf	0.86194	0	Inf	0.65176	0.057564	flat fit: x = Einf	0.25462	Inf	0.65176	0
50057	SK-BR-3	10264	Methotrexate	1250	4	Inf	0.84129	0.071353	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91664	0.10525	0.84048	2.8673	Inf	0.69127	0.14974	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96392	0.10499	0.68913	2.8004
50057	SK-BR-3	10264	Methotrexate	2500	4	Inf	0.551	0.24201	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9916	0.069186	0.57185	4.0705	0.070904	0.021514	0.53534	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99538	0.068434	0.065844	3.9828
50057	SK-BR-3	10264	Methotrexate	5000	4	0.1528	0.47781	0.29489	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99769	0.074428	0.47302	4.0589	0.063205	-0.30006	0.74052	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99833	0.071188	-0.30962	4.0522
50057	SK-BR-3	10102	Taxol	156.25	4	Inf	0.73698	0.12533	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90063	0.0027789	0.79124	5	0.0023155	0.063724	0.53325	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.72691	0.0020587	0.22217	5
50057	SK-BR-3	10102	Taxol	312.5	4	Inf	0.6002	0.27614	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92391	0.0014107	0.61817	5	0.0012784	-0.27993	0.89759	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94734	0.0013735	-0.21591	5
50057	SK-BR-3	10102	Taxol	625	4	0.012933	0.48136	0.34938	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98196	0.0025544	0.49355	2.6824	0.0021313	-0.22364	0.83309	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98715	0.0024234	-0.19744	2.5914
50057	SK-BR-3	10102	Taxol	1250	4	0.0050228	0.41033	0.39783	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99277	0.0029571	0.40522	3.1391	0.0026832	-0.16909	0.79106	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99525	0.0029567	-0.17905	3.1539
50057	SK-BR-3	10102	Taxol	2500	4	0.0044109	0.31896	0.41274	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99201	0.0034617	0.35115	4.9999	0.003046	-0.44626	0.88496	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99485	0.0034124	-0.38229	5
50057	SK-BR-3	10102	Taxol	5000	4	0.0052439	0.3751	0.38622	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99498	0.0039208	0.38317	5	0.0032752	-0.49859	0.94232	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99823	0.0037516	-0.48599	5
50057	SK-BR-3	10250	Etoposide	156.25	4	44.438	0.52777	0.10806	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.68686	44.4379	1.35E-07	0.52706	0.46908	-0.83789	0.3952	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.60201	0.50276	-0.1969	4.7886
50057	SK-BR-3	10250	Etoposide	312.5	4	Inf	0.47942	0.16061	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96143	0.78527	0.50412	1.3097	0.32288	-0.64406	0.61064	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98428	0.50941	-0.54543	1.6175
50057	SK-BR-3	10250	Etoposide	625	4	2.4872	0.42884	0.23673	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8949	0.45199	0.46121	1.4991	0.27587	-0.40482	0.6311	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88936	0.37884	-0.32542	1.5804
50057	SK-BR-3	10250	Etoposide	1250	4	1.3592	0.32838	0.30474	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9756	0.46049	0.31196	0.90356	0.25222	-0.3352	0.60659	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97917	0.46896	-0.37154	0.89593
50057	SK-BR-3	10250	Etoposide	2500	4	0.65962	0.33434	0.31636	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97252	0.30247	0.35677	1.6034	0.21294	-0.39086	0.67095	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97332	0.29402	-0.34515	1.6269
50057	SK-BR-3	10250	Etoposide	5000	4	0.51268	0.35894	0.30677	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.989	0.25088	0.38439	2.0491	0.1768	-0.47926	0.72967	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99225	0.23323	-0.42427	2.2178
50057	SK-BR-3	10099	Nilotinib	156.25	4	Inf	1.05	-0.0086395	flat fit: x = Einf	-0.030993	Inf	1.05	0	Inf	1.05	0.050997	flat fit: x = Einf	0.067495	Inf	1.05	0
50057	SK-BR-3	10099	Nilotinib	312.5	4	Inf	1.05	-0.046637	flat fit: x = Einf	-6.9372	Inf	1.05	0	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0
50057	SK-BR-3	10099	Nilotinib	625	4	Inf	1.05	-0.048962	flat fit: x = Einf	-86.9229	Inf	1.05	0	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0
50057	SK-BR-3	10099	Nilotinib	1250	4	Inf	0.71082	0.027174	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.73813	4.4047	0.79315	5	Inf	0.42427	0.071212	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.76079	4.449	0.59311	5
50057	SK-BR-3	10099	Nilotinib	2500	4	Inf	0.4695	0.056176	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95465	5.0716	0.51651	5	5.0195	-0.11952	0.13901	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96652	5.0654	-0.02327	4.9998
50057	SK-BR-3	10099	Nilotinib	5000	4	8.4953	0.42856	0.06434	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98712	5.3796	0.42652	4.1972	4.6098	-0.34178	0.17281	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99502	5.2223	-0.34564	4.2128
50057	SK-BR-3	10049	PLX-4720	156.25	4	Inf	0.93467	-0.020081	flat fit: x = Einf	0.044664	Inf	0.93467	0	Inf	1.05	0.076775	flat fit: x = Einf	5.44E-06	Inf	1.05	0
50057	SK-BR-3	10049	PLX-4720	312.5	4	Inf	0.88424	-0.041958	flat fit: x = Einf	0.19378	Inf	0.88424	0	21.5364	0.6227	-0.032977	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86662	26.8285	-1	5
50057	SK-BR-3	10049	PLX-4720	625	4	Inf	0.93853	-0.028508	flat fit: x = Einf	-0.058092	Inf	0.93853	0	Inf	0.84116	-0.010719	flat fit: x = Einf	0.32209	Inf	0.84116	0
50057	SK-BR-3	10049	PLX-4720	1250	4	Inf	0.89866	-0.0025709	flat fit: x = Einf	0.35438	Inf	0.89866	0	Inf	0.80167	0.009775	flat fit: x = Einf	0.40417	Inf	0.80167	0
50057	SK-BR-3	10049	PLX-4720	2500	4	30.4928	0.87474	-0.024107	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.53608	28.5664	0.13883	4.9842	23.3203	0.73072	-0.023138	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.81103	29.0101	-0.9895	5
50057	SK-BR-3	10049	PLX-4720	5000	4	Inf	0.89251	-0.022114	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.5582	20.7343	0.76911	4.0267	Inf	0.72277	-0.026008	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.82868	16.1826	0.62577	4.9548
50057	SK-BR-3	10024	NVP-TAE684	156.25	4	Inf	0.60622	0.06585	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.83474	1.9282	0.60572	4.9997	1.5338	-0.74771	0.42702	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.83241	1.8488	-0.77231	4.9999
50057	SK-BR-3	10024	NVP-TAE684	312.5	4	Inf	0.59535	0.074205	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94751	1.3308	0.58088	1.8178	1.6898	-0.40039	0.23828	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99499	1.9013	-0.40164	5
50057	SK-BR-3	10024	NVP-TAE684	625	4	3.2779	0.42857	0.065266	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96732	2.2548	0.42299	5	1.9185	-0.40625	0.21784	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99271	2.1662	-0.41751	5
50057	SK-BR-3	10024	NVP-TAE684	1250	4	3.0404	0.35972	0.11706	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93573	2.3552	0.35921	4.9631	2.1685	-0.27259	0.24866	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94433	2.3664	-0.27375	5
