CellLine	HMSLid_CellLine	DrugName	HMSLid_Drug	GR50	GRmax	GRinf	Hill_GR	GR_AOC	GEC50	GR_r2	CtrlNDiv	BiolReplicate
HCC1419	50207-1	Triciribine	10280-101-1	0.23997	-0.48633	-0.62116	0.66578	0.4591	0.80705	0.98116	0.3747	7437.074
HCC1419	50207-1	Triciribine	10280-101-1	0.099285	-0.43082	-1	0.34472	0.5626	2.4042	0.962	0.4778	7440.074
HCC1419	50207-1	Valproic acid	10346-110-1	483.2355	-0.97172	-0.71142	1.2168	0.39005	1000	0.86145	0.616	12001.143
HCC1419	50207-1	Vinorelbine	10281-101-1	0.33258	-0.96523	-1	0.43298	0.50962	4.2058	0.81391	0.9928	7818.018
HCC1419	50207-1	Vinorelbine	10281-101-1	0.010576	-0.99926	-1	0.29165	0.79707	0.45734	0.87948	0.5216	7820.042
HCC1419	50207-1	Vinorelbine	10281-101-1	0.013132	-0.99827	-1	0.32693	0.79074	0.37822	0.8861	0.5522	7821.042
HCC1419	50207-1	Vorinostat	10282-101-1	122.6015	-0.99661	-1	1.7826	0.71184	227.0639	0.99182	0.5183	7437.065
HCC1419	50207-1	Vorinostat	10282-101-1	160.8179	-0.99467	-1	1.6186	0.73834	317.0332	0.96275	0.5818	7440.065
HCC1419	50207-1	XRP44X	10283-101-1	595.763	0.48556	0.30206	0.20685	0.24881	6.7541	0.58021	0.5904	12001.157
HCC1419	50207-1	ZM-447439	10096-101-2	3.5711	-0.24001	-1	0.59189	0.29809	22.8503	0.94684	0.7194	12001.169
HCC1428	50208-1	(Z)-4-Hydroxytamoxifen	10275-101-1	0.86738	-0.33566	-1	0.26165	0.47411	57.7757	0.91015	0.8608	9294.019
HCC1428	50208-1	17-AAG	10236-101-1	0.017118	-0.99269	-0.39837	2.0308	0.86725	0.022844	0.88133	0.805	9294.037
HCC1428	50208-1	5-DFUR	10237-101-1	32.7125	-0.71812	-1	0.49985	0.51675	294.601	0.99042	0.7509	10693.143
HCC1428	50208-1	5-DFUR	10237-101-1	120.8461	-0.80355	-1	0.63989	0.42594	672.7712	0.93631	0.7979	11936.143
HCC1428	50208-1	5-FU	10238-101-1	6.1733	-0.79036	-0.78421	0.95928	1.053	16.5034	0.88212	0.816	9294.017
HCC1428	50208-1	AG1024	10239-101-1	9.9637	-0.21496	-1	1.2573	0.17996	23.8731	0.96414	1.1591	10441.066
HCC1428	50208-1	AG1024	10239-101-1	10.5676	0.42699	0.4195	2.1926	0.1039	4.5944	0.96906	0.7593	7441.066
HCC1428	50208-1	AG1024	10239-101-1	16.5994	0.35851	-0.59266	0.58222	0.13111	63.5671	0.93108	0.8481	7442.066
HCC1428	50208-1	AG1024	10239-101-1	9.3902	0.36845	0.34804	1.8036	0.10633	4.8517	0.96971	0.9414	7443.066
HCC1428	50208-1	AG1024	10239-101-1	3.491	-0.84025	-1	1.5343	0.23982	7.1436	0.99737	0.6972	7444.066
HCC1428	50208-1	AG1478	10223-101-2	Inf	0.74356	0.65353	4.9996	0.18853	0.34423	0.62009	0.8608	9294.019
HCC1428	50208-1	AS-252424	10240-101-1	6.4388	0.028549	-0.18145	1.1206	0.1924	8.4878	0.92476	0.8137	10693.153
HCC1428	50208-1	AS-252424	10240-101-1	3.3966	0.18413	0.18905	4.5585	0.25247	3.0605	0.89931	0.7417	11936.158
HCC1428	50208-1	Afatinib	10133-101-2	1.7976	-0.99594	-1	1.6811	0.53604	3.4555	0.98295	0.7417	11936.158
HCC1428	50208-1	BEZ235	10232-101-2	Inf	0.86943	0.86943	0	0.07688	Inf	0.26357	0.8826	10693.146
HCC1428	50208-1	BEZ235	10232-101-2	0.29567	0.44544	0.23076	5	0.32961	0.26124	0.59443	0.7332	11936.155
HCC1428	50208-1	Baicalein	10343-101-1	46.0368	-0.47391	-1	1.6411	0.20646	89.9176	0.96082	1.2037	10441.072
HCC1428	50208-1	Baicalein	10343-101-1	64.1906	0.055818	-0.99998	1.0302	0.19454	186.475	0.78714	0.8304	10693.072
HCC1428	50208-1	Baicalein	10343-101-1	19.6502	-0.47029	-1	0.97681	0.26941	60.5084	0.97196	0.7431	7442.072
HCC1428	50208-1	Bortezomib	10241-101-4	0.016028	-0.67951	-0.5329	0.91342	0.86166	0.035469	0.95974	0.7338	14833.203
HCC1428	50208-1	Bortezomib	10241-101-4	0.0038976	-0.87122	-0.7326	1.2363	1.2126	0.0080863	0.9549	0.7449	15304.203
HCC1428	50208-1	Bortezomib	10241-101-1	0.17845	-0.64651	-0.56355	0.93637	0.73643	0.39955	0.98852	0.8339	7441.074
HCC1428	50208-1	Bortezomib	10241-101-1	0.14851	-0.83538	-0.7009	1.1926	0.82436	0.30963	0.98615	0.8143	7442.074
HCC1428	50208-1	Bortezomib	10241-101-1	0.50296	-0.46051	-0.41284	0.90778	0.55163	0.97614	0.98844	0.8753	7443.074
HCC1428	50208-1	Bortezomib	10241-101-1	0.31135	-0.71585	-0.65036	0.99374	0.67979	0.72011	0.98534	0.7602	7444.074
HCC1428	50208-1	Bosutinib	10189-101-2	2.761	-0.99123	-1	1.5049	0.51961	5.7295	0.97518	0.8492	10693.145
HCC1428	50208-1	Bosutinib	10189-101-2	4.2754	-0.71736	-0.79012	1.556	0.45091	7.8621	0.93857	0.8451	11936.145
HCC1428	50208-1	CGC-11047	10243-999-1	180.6398	-0.99325	-1	0.99084	0.47374	547.4513	0.90285	0.8064	10031.034
HCC1428	50208-1	CGC-11047	10243-999-1	7.8554	-0.99809	-1	0.34589	0.62641	188.1778	0.79497	0.6999	9294.125
HCC1428	50208-1	CPT-11	10246-101-1	21.8821	-0.53563	-1	1.8802	0.10978	39.2511	0.99135	0.8064	10031.034
HCC1428	50208-1	CPT-11	10246-101-1	16.5434	-0.69693	-0.69806	5	0.16885	19.7027	0.99248	0.7502	9294.121
HCC1428	50208-1	CPT-11	10246-101-1	25.4318	-0.68854	-1	2.3004	0.11133	41.0005	0.99138	0.4126	9299.121
HCC1428	50208-1	Carboplatin	10242-101-1	135.2396	-0.88609	-0.95495	1.9014	0.23727	237.1758	0.99657	0.845	10031.021
HCC1428	50208-1	Carboplatin	10242-101-1	129.6707	-0.96657	-1	2.0063	0.28101	224.2067	0.99778	0.7255	9294.011
HCC1428	50208-1	Cetuximab	80027-1	Inf	0.97609	0.97609	0	0.02021	Inf	0.19489	0.9144	7441.102
HCC1428	50208-1	Cetuximab	80027-1	Inf	0.88163	0.88163	0	0.059548	Inf	-0.0071433	0.6999	9294.125
HCC1428	50208-1	Cisplatin	10245-101-1	44.3915	-0.92228	-0.92325	5	0.22057	54.7221	0.99243	0.845	10031.021
HCC1428	50208-1	Cisplatin	10245-101-1	21.2772	-0.97921	-0.99148	5	0.33908	26.4756	0.99758	0.816	9294.017
HCC1428	50208-1	Dichloroacetate	10506-110-1	Inf	0.71831	0.71831	0	0.14237	Inf	0.44065	0.679	13107.176
HCC1428	50208-1	Disulfiram	10507-999-1	0.22485	0.19833	0.47502	4.9997	0.26634	0.12349	0.66305	0.6723	13107.174
HCC1428	50208-1	Docetaxel	10247-101-1	Inf	0.56686	0.57536	1.0719	0.20806	0.011288	0.9236	0.6483	10031.002
HCC1428	50208-1	Docetaxel	10247-101-1	0.013123	0.31126	0.31269	1.0488	0.39308	0.0051459	0.98918	0.7467	9294.002
HCC1428	50208-1	Doxorubicin	10248-101-1	1.0584	-0.98683	-0.92471	3.5196	0.58849	1.4252	0.99788	0.8064	10031.034
HCC1428	50208-1	Doxorubicin	10248-101-1	1.5313	-0.98545	-0.97581	5	0.58082	1.9013	0.99805	0.7502	9294.121
HCC1428	50208-1	Doxorubicin	10248-101-1	1.154	-0.99981	-0.99645	4.9988	0.61291	1.437	0.99857	0.4126	9299.121
HCC1428	50208-1	Epirubicin	10249-999-1	1.2551	-0.99943	-0.96899	3.2891	0.67211	1.7418	0.99816	0.816	9294.017
HCC1428	50208-1	Erlotinib	10097-102-3	25.8414	0.46584	0.46552	4.9981	0.039049	15.1341	0.95594	0.7331	7441.090
HCC1428	50208-1	Erlotinib	10097-102-3	20.3612	0.19653	-1	1.4184	0.064368	44.1766	0.98472	0.7831	7442.092
HCC1428	50208-1	Erlotinib	10097-102-3	16.1638	0.26264	0.26234	4.9872	0.094673	13.9244	0.98164	0.9451	7443.090
HCC1428	50208-1	Erlotinib	10097-102-3	17.6017	0.27416	0.23403	1.6998	0.10892	12.1418	0.98114	0.8764	7444.091
HCC1428	50208-1	Etoposide	10250-101-1	25.0842	-0.25792	-0.41694	1.0686	0.28519	44.2439	0.95954	0.8339	7441.074
HCC1428	50208-1	Etoposide	10250-101-1	35.297	-0.57523	-0.66384	1.6592	0.22489	58.7322	0.99738	0.8143	7442.074
HCC1428	50208-1	Etoposide	10250-101-1	40.1181	-0.10164	-0.38286	0.92068	0.21273	74.3938	0.98773	0.8753	7443.074
HCC1428	50208-1	Etoposide	10250-101-1	23.3061	-0.54761	-0.65831	1.3036	0.25383	44.3978	0.99768	0.7602	7444.074
HCC1428	50208-1	Everolimus	10235-101-2	0.89547	-0.95648	-1	0.47581	0.45716	9.0119	0.7769	0.8717	11936.164
HCC1428	50208-1	FR180204	10110-101-1	Inf	0.92312	0.92312	0	-0.0022993	Inf	0.54464	0.8714	10693.149
HCC1428	50208-1	FR180204	10110-101-1	34.2924	0.40983	0.40931	4.9957	0.070028	24.366	0.89731	0.741	11936.161
HCC1428	50208-1	FTase Inhibitor I	10508-101-1	Inf	0.90398	0.90398	0	0.085032	Inf	-0.13826	0.8696	10693.154
HCC1428	50208-1	FTase Inhibitor I	10508-101-1	Inf	0.79056	0.79056	0	0.14225	Inf	-0.091719	0.8259	11936.154
HCC1428	50208-1	Fascaplysin	10251-112-1	0.049936	-0.9976	-0.9943	5	0.94122	0.062159	0.99962	0.8431	7441.084
HCC1428	50208-1	Fascaplysin	10251-112-1	0.0064266	-0.99639	-1	1.0202	1.1658	0.018864	0.9946	0.8237	7442.085
HCC1428	50208-1	Fascaplysin	10251-112-1	0.042697	-0.98898	-0.99194	2.8139	0.99285	0.062968	0.99728	0.9878	7443.084
HCC1428	50208-1	Fascaplysin	10251-112-1	0.029654	-0.99535	-0.99588	2.4028	1.0317	0.04679	0.99915	0.8647	7444.084
HCC1428	50208-1	GM6001	10509-101-1	Inf	0.83822	0.83822	0	0.059966	Inf	0.40178	0.7665	7442.096
HCC1428	50208-1	GSK1070916	10062-101-3	6.5159	-0.76858	-1	1.8028	0.24331	11.9848	0.95914	0.8981	10031.001
HCC1428	50208-1	GSK1070916	10062-101-3	1.3071	-0.95279	-1	0.91038	0.38496	4.3692	0.96465	0.7859	9294.001
HCC1428	50208-1	GSK1838705	10255-101-1	1.2439	-0.46267	-0.26628	5	0.44964	1.3548	0.88417	0.7331	7441.090
HCC1428	50208-1	GSK1838705	10255-101-1	2.3201	-0.98771	-0.6288	5	0.4894	2.7305	0.91043	0.7831	7442.092
HCC1428	50208-1	GSK1838705	10255-101-1	3.3255	-0.91972	-0.30149	5	0.33435	3.6546	0.7482	0.8652	7442.098
HCC1428	50208-1	GSK1838705	10255-101-1	1.7996	-0.96912	-1	1.7342	0.5217	3.3908	0.98232	0.9389	7443.070
HCC1428	50208-1	GSK1838705	10255-101-1	1.311	-0.25065	-0.065159	5	0.35933	1.3435	0.89657	0.9451	7443.090
HCC1428	50208-1	GSK1838705	10255-101-1	1.9273	-0.97152	-1	1.8077	0.51725	3.5391	0.9836	0.9189	7443.098
HCC1428	50208-1	GSK1838705	10255-101-1	2.8068	-0.9802	-1	1.5847	0.51652	5.6142	0.98169	0.8133	7444.071
HCC1428	50208-1	GSK1838705	10255-101-1	0.98199	-0.78182	-1	0.57632	0.49744	6.6066	0.9829	0.8764	7444.091
HCC1428	50208-1	GSK1838705	10255-101-1	0.68095	-0.74939	-0.51625	1.6763	0.58321	1.0396	0.93087	0.9681	7444.098
HCC1428	50208-1	GSK2126458	10146-101-2	0.050124	-0.48164	-0.29701	1.2118	0.5934	0.073646	0.97338	0.9863	10441.087
HCC1428	50208-1	GSK2126458	10146-101-2	0.016008	-0.82499	-0.70898	0.53979	0.7922	0.082168	0.96022	0.8842	7442.087
HCC1428	50208-1	GSK461364	10013-101-3	7.2395	-0.98067	-1	3.41	0.20788	9.9914	0.98001	0.8981	10031.001
HCC1428	50208-1	GSK461364	10013-101-3	3.1774	-0.65489	-1	1.0639	0.30558	8.9235	0.93869	0.7859	9294.001
HCC1428	50208-1	GSK923295	10257-101-1	8.7041	-0.49885	-1	1.6035	0.24172	17.2691	0.87038	0.8981	10031.001
HCC1428	50208-1	GSK923295	10257-101-1	1.0924	-0.55569	-1	0.50241	0.32928	9.729	0.87399	0.7859	9294.001
HCC1428	50208-1	Gefitinib	10098-101-2	8.898	-0.84604	-1	2.699	0.24137	13.3681	0.96081	0.8608	9294.019
HCC1428	50208-1	Geldanamycin	10108-101-2	0.026097	-0.10061	-0.081662	4.998	0.69066	0.026899	0.99498	0.711	10031.012
HCC1428	50208-1	Geldanamycin	10108-101-2	0.035562	-0.23927	-0.20362	1.559	0.71364	0.044274	0.99882	0.9035	9294.012
HCC1428	50208-1	Gemcitabine	10252-101-1	30.7482	0.30865	0.30847	4.9997	0.10755	25.3786	0.92249	0.7255	9294.011
HCC1428	50208-1	Glycyl-H-1152	10253-102-1	Inf	0.78732	0.82406	4.6548	0.027922	3.0668	0.6672	0.7763	10693.150
HCC1428	50208-1	Glycyl-H-1152	10253-102-1	Inf	0.54277	0.54277	0	0.19935	Inf	0.33391	0.8962	11936.160
HCC1428	50208-1	ICRF-193	10259-101-1	Inf	0.89289	0.89289	0	0.050933	Inf	0.11046	0.9475	10693.151
HCC1428	50208-1	ICRF-193	10259-101-1	Inf	0.70517	0.70517	0	0.18559	Inf	-0.037582	0.9133	11936.157
HCC1428	50208-1	IKK16	10228-102-2	3.1998	-0.96556	-0.96736	4.5605	0.45168	4.0518	0.99242	1.1458	10441.093
HCC1428	50208-1	IKK16	10228-102-2	3.4072	-0.9894	-0.99042	3.7032	0.44403	4.576	0.99265	0.878	7442.100
HCC1428	50208-1	Ibandronate	10258-110-1	128.8068	-0.2755	-0.28933	2.0206	0.22226	161.463	0.99794	0.7509	10693.143
HCC1428	50208-1	Ibandronate	10258-110-1	99.4652	-0.28347	-0.41298	1.0685	0.2635	174.7415	0.9839	0.7979	11936.143
HCC1428	50208-1	Imatinib	10023-103-3	16.1821	-0.99811	-1	2.186	0.4897	26.7484	0.99344	0.7331	7441.090
HCC1428	50208-1	Imatinib	10023-103-3	19.252	-0.99714	-1	3.2141	0.47244	27.0972	0.99661	0.7831	7442.092
HCC1428	50208-1	Imatinib	10023-103-3	18.2764	-0.98965	-1	2.5563	0.47128	28.0889	0.99833	0.9451	7443.090
HCC1428	50208-1	Imatinib	10023-103-3	16.676	-0.99387	-1	2.3369	0.50849	26.6845	0.99297	0.8764	7444.091
HCC1428	50208-1	Ispinesib	10260-999-1	1.7695	-0.99508	-1	0.81714	0.32666	6.788	0.83105	0.8233	7441.067
HCC1428	50208-1	Ispinesib	10260-999-1	0.24702	-0.98712	-1	0.43096	0.47693	3.1612	0.791	0.9126	7442.067
HCC1428	50208-1	Ispinesib	10260-999-1	7.4906	-0.98407	-1	3.4325	0.30143	10.3162	0.90836	1.0344	7443.067
HCC1428	50208-1	Ispinesib	10260-999-1	0.1589	-0.99932	-1	0.48051	0.50401	1.5635	0.87792	0.7382	7444.067
HCC1428	50208-1	Ixabepilone	10261-101-1	0.026175	-0.99346	-1	0.31973	0.6872	0.81312	0.86085	0.7851	7442.095
HCC1428	50208-1	Ixabepilone	10261-101-1	0.61697	-0.99199	-1	1.0008	0.77995	1.8492	0.97672	0.8852	7443.094
HCC1428	50208-1	Ixabepilone	10261-101-1	0.017323	-0.99256	-1	0.29411	0.70361	0.72589	0.81418	0.8776	7444.095
HCC1428	50208-1	JNK-IN-5A	10208-101-2	0.67356	0.54239	0.47231	5	0.23551	0.3776	0.94384	0.8585	10693.144
HCC1428	50208-1	JNK-IN-5A	10208-101-2	2.5614	0.24301	0.36799	4.9999	0.21821	1.9625	0.82231	0.8864	11936.144
HCC1428	50208-1	L-779450	10262-101-1	9.0384	0.087658	0.086437	4.9274	0.058102	8.6969	0.98525	0.8714	10693.149
HCC1428	50208-1	L-779450	10262-101-1	13.2649	-0.69494	-1	2.0937	0.17623	22.4177	0.9719	0.741	11936.161
HCC1428	50208-1	LBH589	10263-101-1	0.15152	-0.97713	-0.98152	2.7533	0.80314	0.22481	0.99704	0.8696	10693.154
HCC1428	50208-1	LBH589	10263-101-1	0.050738	-0.98815	-0.99442	3.1688	0.98545	0.071679	0.99174	0.8259	11936.154
HCC1428	50208-1	Lapatinib	10051-999-3	Inf	0.95993	0.95993	0	0.0061809	Inf	0.19616	0.8652	7442.098
HCC1428	50208-1	Lapatinib	10051-999-3	Inf	0.93985	0.93985	0	0.042531	Inf	1.5987e-05	0.9189	7443.098
HCC1428	50208-1	Lapatinib	10051-999-3	Inf	0.55825	0.55825	0	0.12893	Inf	0.4726	0.9681	7444.098
HCC1428	50208-1	Lestaurtinib	10230-101-2	0.56184	-0.93052	-1	0.6754	0.44315	2.8579	0.96148	0.8696	10693.154
HCC1428	50208-1	Lestaurtinib	10230-101-2	0.18173	-0.94191	-1	0.49482	0.56389	1.6736	0.9284	0.8259	11936.154
HCC1428	50208-1	MG-132	10107-101-2	0.31507	-0.79417	-0.75054	4.1381	0.73017	0.39321	0.99587	0.8492	10693.145
HCC1428	50208-1	MG-132	10107-101-2	0.20784	-0.79773	-0.77288	2.5364	0.79199	0.30043	0.99165	0.8451	11936.145
HCC1428	50208-1	MLN4924	10265-101-1	0.12193	0.14837	0.20573	0.90888	0.4358	0.068047	0.96329	0.8983	10693.148
HCC1428	50208-1	MLN4924	10265-101-1	0.089558	0.069039	0.10451	1.9283	0.51381	0.079304	0.91028	0.8584	11936.135
HCC1428	50208-1	Mebendazole	10511-999-1	66.712	0.48339	0.27832	0.29132	0.22032	4.0891	0.81151	0.6723	13107.174
HCC1428	50208-1	Methotrexate	10264-101-1	Inf	0.81714	0.84094	5	0.091683	0.15695	0.76531	0.8431	7441.084
HCC1428	50208-1	Methotrexate	10264-101-1	Inf	0.82413	0.82413	0	0.11636	Inf	0.42264	0.8237	7442.085
HCC1428	50208-1	Methotrexate	10264-101-1	Inf	0.81049	0.81049	0	0.14232	Inf	0.39533	0.9878	7443.084
HCC1428	50208-1	Methotrexate	10264-101-1	Inf	0.54062	0.60362	2.1482	0.24473	0.1448	0.85118	0.8647	7444.084
HCC1428	50208-1	Methylglyoxal	10512-999-1	509.566	-0.99928	-0.82471	1.4452	0.52477	1000	0.94542	0.6454	13107.184
HCC1428	50208-1	Methylglyoxal	10512-999-1	455.7802	-0.99546	-0.64363	1.053	0.45915	1000	0.88571	0.7656	13173.184
HCC1428	50208-1	NSC 663284	10266-101-1	2.2639	-0.98827	-0.99842	2.1063	0.61332	3.8122	0.99617	0.8734	10693.152
HCC1428	50208-1	NSC 663284	10266-101-1	3.6131	-0.99379	-0.99401	3.9217	0.59673	4.7764	0.99792	0.7472	11936.159
HCC1428	50208-1	NU6102	10267-101-1	13.1167	-0.85801	-1	2.2176	0.2183	21.5268	0.98554	0.8879	10693.147
HCC1428	50208-1	NU6102	10267-101-1	13.5543	-0.73786	-1	1.8333	0.2958	24.6787	0.90909	0.9187	11936.147
HCC1428	50208-1	Nelfinavir	10513-999-1	6.8363	-0.17913	-1	0.90406	0.23063	23.0448	0.91409	0.6723	13107.174
HCC1428	50208-1	Nilotinib	10099-101-2	13.0688	0.20115	0.39062	5	0.15562	9.6433	0.85676	0.8492	10693.145
HCC1428	50208-1	Nilotinib	10099-101-2	Inf	0.50451	0.53639	5	0.17496	2.1783	0.8994	0.8451	11936.145
HCC1428	50208-1	Nutlin 3a	10268-101-1	26.5894	-0.13657	-1	1.4774	0.1736	55.9318	0.92799	1.1591	10441.066
HCC1428	50208-1	Nutlin 3a	10268-101-1	16.1668	-0.78703	-1	2.2729	0.16332	26.2143	0.99536	0.7593	7441.066
HCC1428	50208-1	Nutlin 3a	10268-101-1	66.3195	0.48477	-1	0.64391	0.087437	365.2753	0.92191	0.8481	7442.066
HCC1428	50208-1	Nutlin 3a	10268-101-1	22.7352	-0.45928	-1	1.9368	0.15298	40.0911	0.97987	0.9414	7443.066
HCC1428	50208-1	Nutlin 3a	10268-101-1	40.6663	-0.59683	-0.99986	5	0.12093	50.6583	0.97141	0.6972	7444.066
HCC1428	50208-1	Olomoucine II	10344-101-1	3.8498	-0.32159	-0.50632	0.8198	0.33671	9.0358	0.98653	0.8879	10693.147
HCC1428	50208-1	Olomoucine II	10344-101-1	5.222	-0.59514	-0.65771	1.323	0.40931	9.8501	0.96223	0.9187	11936.147
HCC1428	50208-1	Oxaliplatin	10269-101-1	7.3663	-0.95888	-0.94358	2.6602	0.60616	10.9736	0.99797	0.845	10031.021
HCC1428	50208-1	Oxaliplatin	10269-101-1	6.3267	-0.98669	-0.98638	2.8722	0.63733	9.2452	0.99966	0.7255	9294.011
HCC1428	50208-1	Oxamflatin	10270-101-1	0.52706	-0.95437	-0.94949	4.2676	0.69476	0.67635	0.99881	0.8879	10693.147
HCC1428	50208-1	Oxamflatin	10270-101-1	0.41582	-0.97192	-0.9881	2.2641	0.81723	0.67315	0.96461	0.9187	11936.147
HCC1428	50208-1	PD 98059	10271-101-2	Inf	0.71296	0.71296	0	0.10609	Inf	0.36537	0.8734	10693.152
HCC1428	50208-1	PD 98059	10271-101-2	Inf	0.52394	0.52394	0	0.14374	Inf	0.54896	0.7472	11936.159
HCC1428	50208-1	PD173074	10026-101-3	4.8791	-0.94015	-1	2.2671	0.28033	7.9213	0.98674	1.1458	10441.093
HCC1428	50208-1	PD173074	10026-101-3	8.01	-0.98177	-1	1.8457	0.32527	14.5255	0.97303	0.878	7442.100
HCC1428	50208-1	PD184352	10048-101-7	247.9143	0.71565	-0.61754	0.57853	0.048791	995.5399	0.84956	0.8826	10693.146
HCC1428	50208-1	PD184352	10048-101-7	Inf	0.91664	0.91664	0	0.02642	Inf	-0.035962	0.7332	11936.155
HCC1428	50208-1	PP242	10345-111-3	0.00051423	-0.61041	-0.82826	0.26301	1.0478	0.021108	0.94867	1.0306	15350.211
HCC1428	50208-1	PS-1145	10514-102-1	Inf	1.05	1.05	0	-0.040684	Inf	-6.6988	0.7805	7442.065
HCC1428	50208-1	PS-1145	10514-102-1	Inf	1.05	1.05	0	-0.047436	Inf	-21.6708	0.8818	7443.065
HCC1428	50208-1	PS-1145	10514-102-1	Inf	1.05	1.05	0	-0.048044	Inf	-32.1065	0.7419	7444.065
HCC1428	50208-1	Pemetrexed	10272-999-1	Inf	0.65185	0.67959	1.9537	0.27901	0.034646	0.88413	0.7851	7442.095
HCC1428	50208-1	Pemetrexed	10272-999-1	Inf	0.7527	0.7527	0	0.12881	Inf	0.50884	0.8852	7443.094
HCC1428	50208-1	Pemetrexed	10272-999-1	Inf	0.655	0.62992	1.1503	0.28296	0.21349	0.78873	0.8776	7444.095
HCC1428	50208-1	Pertuzumab	80026-1	Inf	0.9063	0.9063	0	0.024946	Inf	0.23459	0.9144	7441.102
HCC1428	50208-1	Purvalanol A	10273-101-1	23.3626	-0.15267	-0.15308	5	0.18476	24.6446	0.98855	0.8233	7441.067
HCC1428	50208-1	Purvalanol A	10273-101-1	154.7916	0.46395	-0.92746	0.56345	0.13017	996.1574	0.76287	0.9126	7442.067
HCC1428	50208-1	Purvalanol A	10273-101-1	49.5722	0.18	0.08868	1.6477	0.12237	44.033	0.98006	1.0344	7443.067
HCC1428	50208-1	Purvalanol A	10273-101-1	Inf	0.83957	0.83957	0	-0.034102	Inf	0.52787	0.7382	7444.067
HCC1428	50208-1	QNZ	10515-101-1	0.051329	0.20551	0.21147	1.2374	0.42672	0.032915	0.99516	0.7665	7442.096
HCC1428	50208-1	Rapamycin	10052-101-3	0.050629	-0.085249	-0.31134	0.22409	0.62536	0.43912	0.82767	0.7801	7441.068
HCC1428	50208-1	Rapamycin	10052-101-3	0.043869	0.19829	0.31984	0.98331	0.47905	0.015535	0.93121	1.1167	7443.068
HCC1428	50208-1	Rapamycin	10052-101-3	0.044481	-0.1444	-0.5261	0.22453	0.53945	1.0932	0.91884	0.9426	7444.069
HCC1428	50208-1	Ribavirin	10516-999-1	Inf	0.88939	0.88939	0	0.033737	Inf	0.34981	1.0306	15350.211
HCC1428	50208-1	SB-3CT	10274-101-1	32.0333	-0.39019	-1	1.6873	0.12764	61.4297	0.98568	0.8585	10693.144
HCC1428	50208-1	SB-3CT	10274-101-1	Inf	0.71485	0.71485	0	0.10937	Inf	0.4821	0.8864	11936.144
HCC1428	50208-1	Selumetinib	10056-101-2	Inf	0.83512	0.83512	0	0.051595	Inf	0.10977	0.8826	10693.146
HCC1428	50208-1	Selumetinib	10056-101-2	Inf	1.0472	1.0472	0	-0.0048407	Inf	-0.0036301	0.7332	11936.155
HCC1428	50208-1	Sigma A6730	10035-109-2	3.6394	-0.98341	-1	1.1324	0.39196	9.6019	0.96403	0.8137	10693.153
HCC1428	50208-1	Sigma A6730	10035-109-2	3.3809	-0.98911	-1	1.0968	0.4375	9.2056	0.92214	0.7417	11936.158
HCC1428	50208-1	Sorafenib	10008-104-3	40.7542	-0.96756	-0.98323	2.5361	0.44147	62.5718	0.99419	0.8431	7441.084
HCC1428	50208-1	Sorafenib	10008-104-3	92.6604	-0.75876	-1	2.3991	0.18565	146.4761	0.98477	0.8237	7442.085
HCC1428	50208-1	Sorafenib	10008-104-3	28.1833	-0.74036	-0.57264	5	0.45889	32.8313	0.97379	0.9878	7443.084
HCC1428	50208-1	Sorafenib	10008-104-3	Inf	0.32547	0.32547	0	0.11994	Inf	0.29276	0.8647	7444.084
HCC1428	50208-1	Sunitinib	10175-106-3	4.4499	-0.99739	-1	1.7842	0.52845	8.237	0.97857	0.8233	7441.067
HCC1428	50208-1	Sunitinib	10175-106-3	5.5593	-0.98944	-1	2.7245	0.5335	8.3203	0.98529	0.9126	7442.067
HCC1428	50208-1	Sunitinib	10175-106-3	5.7273	-0.99094	-1	2.4729	0.51675	8.9308	0.98435	1.0344	7443.067
HCC1428	50208-1	Sunitinib	10175-106-3	5.5694	-0.99959	-1	2.6181	0.46747	8.4733	0.99364	0.7382	7444.067
HCC1428	50208-1	TAPI-0	10519-101-1	37.8089	0.50744	-1	0.46189	0.10318	407.9093	0.96055	0.7665	7442.096
HCC1428	50208-1	TCS 2312	10276-101-1	0.71115	-0.8598	-0.89897	1.8279	0.53404	1.2486	0.99169	0.8734	10693.152
HCC1428	50208-1	TCS 2312	10276-101-1	0.66227	-0.98518	-0.98117	2.0341	0.54275	1.1295	0.99029	0.7472	11936.159
HCC1428	50208-1	TCS PIM-1 1	10520-101-1	70.8285	0.51325	0.41433	2.8745	0.057952	38.3427	0.93726	0.8983	10693.148
HCC1428	50208-1	TCS PIM-1 1	10520-101-1	74.1998	0.33817	-1	0.64229	0.11379	410.4396	0.9279	0.8584	11936.135
HCC1428	50208-1	TPCA-1	10136-101-2	5.0407	0.16721	0.10613	0.69854	0.22289	3.5822	0.94433	1.1458	10441.093
HCC1428	50208-1	TPCA-1	10136-101-2	1.7247	0.26705	0.38978	4.9999	0.23912	1.2745	0.86706	0.878	7442.100
HCC1428	50208-1	Taxol	10102-101-3	Inf	0.48982	0.51574	1.5331	0.27576	0.016715	0.98022	0.6483	10031.002
HCC1428	50208-1	Taxol	10102-101-3	0.019796	0.1991	0.23431	1.345	0.45936	0.012371	0.98874	0.7467	9294.002
HCC1428	50208-1	Temsirolimus	10277-101-1	0.45772	-0.9911	-1	0.35738	0.57348	9.9008	0.73813	0.8585	10693.144
