Cell HMSLID	Cell line	Small Molecule HMSLID	Small Molecule	IC50	Emax	AUC	IC curve fit	r2 for IC curve	EC50 for IC curve	Einf for IC curve	Hill coeff. for IC curve	GR50	GRmax	AUC_GR	GR curve fit	r2 for GR curve	EC50 for GR curve	Einf for GR curve	Hill coeff. for GR curve
50578	HCC1187	10102	Taxol	0.0099117	0.079686	0.57581	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9966	0.0095595	0.082731	5	0.0080107	-0.81097	1.1382	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9988	0.0097036	-0.80404	5
50578	HCC1187	10102	Taxol	0.010977	0.034878	0.58977	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99691	0.010776	0.044308	5	0.0072166	-0.99678	1.2966	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99878	0.0089838	-0.99491	5
50578	HCC1187	10102	Taxol	0.011012	0.047396	0.60178	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9968	0.010806	0.04514	5	0.0080158	-0.97129	1.272	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99443	0.0099493	-0.97297	5
50578	HCC1187	10102	Taxol	0.016574	0.074064	0.5626	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99547	0.015348	0.075567	2.1318	0.0071007	-0.98977	1.2781	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98389	0.012025	-0.99999	2.0855
50578	HCC1187	10026	PD173074	14.6652	0.0086944	0.12788	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99448	14.6652	2.64E-09	2.4926	11.701	-0.90548	0.21248	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99794	18.7802	-1	2.322
50578	HCC1187	10026	PD173074	15.5942	0.0058498	0.17036	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94237	15.5942	5.78E-09	2.3131	11.8631	-0.95079	0.28439	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96859	18.1692	-1	2.5771
50578	HCC1187	10048	PD184352	Inf	0.83633	0.082738	flat fit: x = Einf	0.23039	Inf	0.83633	0	Inf	0.76789	0.11647	flat fit: x = Einf	0.22585	Inf	0.76789	0
50578	HCC1187	10271	PD 98059	24.1025	0.4267	0.1932	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93774	24.1025	1.36E-08	0.34752	3.0083	0.073377	0.29838	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94811	81.0472	-1	0.33355
50578	HCC1187	10271	PD 98059	27.8179	0.40892	0.13321	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9648	5.2656	0.40513	0.99855	5.701	-0.02307	0.22789	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96982	6.6623	-0.075332	0.90062
50578	HCC1187	10272	Pemetrexed	Inf	0.62789	0.31479	flat fit: x = Einf	0.11391	Inf	0.62789	0	Inf	0.21012	0.66865	flat fit: x = Einf	0.11421	Inf	0.21012	0
50578	HCC1187	10272	Pemetrexed	Inf	0.7414	0.15991	flat fit: x = Einf	0.5272	Inf	0.7414	0	Inf	0.58221	0.25569	flat fit: x = Einf	0.53169	Inf	0.58221	0
50578	HCC1187	10272	Pemetrexed	Inf	1.0093	0.00038937	flat fit: x = Einf	-0.017489	Inf	1.0093	0	Inf	1.0249	0.015411	flat fit: x = Einf	0.11857	Inf	1.0249	0
50578	HCC1187	10345	PP242	0.067101	0.15833	0.51053	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96511	0.067101	4.51E-09	0.23196	0.00035373	-0.74421	1.0887	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96484	0.034293	-1	0.24018
50578	HCC1187	10273	Purvalanol A	12.0763	0.06055	0.15133	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9465	10.781	0.21647	5	9.2942	-0.87405	0.32461	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9811	11.047	-0.68615	5
50578	HCC1187	10273	Purvalanol A	Inf	0.52751	0.063415	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95296	21.2135	0.51676	1.7926	22.7587	0.077276	0.14279	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97537	21.3454	0.0529	1.7442
50578	HCC1187	10262	L-779450	17.6345	0.4792	0.059701	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9631	8.9757	0.478	4.6254	9.962	0.18987	0.089782	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96918	9.0358	0.18842	4.8467
50578	HCC1187	10262	L-779450	Inf	0.61971	0.040935	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88057	8.3944	0.61929	4.9327	10.9068	0.35933	0.07733	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9069	8.4558	0.35862	4.9627
50578	HCC1187	10052	Rapamycin	0.51471	0.39616	0.3516	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95772	0.0061115	0.45479	0.54209	0.0042984	-0.22779	0.72355	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96055	0.0071536	-0.15325	0.52489
50578	HCC1187	10052	Rapamycin	Inf	0.59841	0.21165	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94112	0.0081952	0.65749	0.67008	0.042341	0.21475	0.41274	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94077	0.0083331	0.33056	0.66571
50578	HCC1187	10274	SB-3CT	23.7592	0.01491	0.12998	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98826	23.7592	3.20E-09	2.1476	16.8403	-0.92443	0.23175	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99307	27.3578	-1	2.2641
50578	HCC1187	10008	Sorafenib	95.1718	0.18325	0.13456	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95788	63.4079	0.19659	1.23	26.7724	-0.80994	0.36821	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98794	45.786	-0.73442	1.6842
50578	HCC1187	10008	Sorafenib	110.8455	0.0019558	0.17173	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9741	110.8455	2.63E-11	0.98523	31.8009	-0.99539	0.38923	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99342	84.1158	-1	1.1294
50578	HCC1187	10175	Sunitinib	7.1741	0.00028486	0.21823	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.994	7.172	0.00074739	5	5.8115	-0.99924	0.45026	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99697	7.2378	-0.99813	5
50578	HCC1187	10175	Sunitinib	8.2468	0.0019054	0.22688	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99626	8.2468	3.50E-11	2.8268	5.6329	-0.99588	0.45754	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99712	8.2853	-1	2.8471
50578	HCC1187	10208	JNK-IN-5A	0.80356	0.058391	0.3995	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99651	0.78214	0.063159	4.9992	0.6908	-0.77479	0.73683	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99755	0.83135	-0.76093	4.9945
50578	HCC1187	10277	Temsirolimus	4.9122	0.001642	0.30998	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86102	4.9122	3.75E-11	0.35429	0.74061	-0.98629	0.52389	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.82309	10.4945	-1	0.41439
50578	HCC1187	10278	Topotecan	0.52696	0.42194	0.30661	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93078	0.29669	0.36329	2.2575	0.30178	-0.6575	0.70139	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98449	0.53923	-0.63637	1.4144
50578	HCC1187	10136	TPCA-1	7.618	0.27841	0.26661	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97616	4.3167	0.13034	0.53169	1.708	-0.19504	0.41807	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97977	4.7761	-0.41015	0.58252
50578	HCC1187	10136	TPCA-1	8.3871	0.18123	0.25401	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9911	8.3871	6.50E-12	0.52883	3.5458	-0.33202	0.35104	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9756	40.0114	-1	0.45333
50578	HCC1187	10279	Trichostatin A	3.2925	0.0091897	0.54563	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99618	3.2564	0.012881	2.3679	1.9259	-0.99433	1.1302	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99901	2.9128	-0.99072	2.6404
50578	HCC1187	10279	Trichostatin A	6.2232	0.011215	0.51437	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99765	6.185	0.015143	5	4.7743	-0.98762	1.0537	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99878	5.9337	-0.98259	5
50578	HCC1187	10279	Trichostatin A	6.6692	0.015003	0.49415	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99678	6.5781	0.017814	2.6371	6.352	-0.88633	0.89346	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99892	9.7514	-0.87955	2.3677
50578	HCC1187	10280	Triciribine	0.37575	0.29374	0.26914	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94083	0.31308	0.2992	5	0.30748	-0.14937	0.43472	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92243	0.32482	-0.15779	5
50578	HCC1187	10280	Triciribine	1.4902	0.16177	0.26739	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99077	1.4902	2.61E-12	0.47896	0.10021	-0.7594	0.59335	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99313	0.94276	-1	0.49013
50578	HCC1187	10346	Valproic acid	1424.3725	0.072773	0.171	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91847	1000	0.2106	1.5458	702.8843	-0.65456	0.26662	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.87806	1000	-0.33546	1.4561
50578	HCC1187	10281	Vinorelbine	0.017029	0.042118	0.51783	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97699	0.015927	0.14213	5	0.011156	-0.99706	1.236	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99819	0.013815	-0.95598	5
50578	HCC1187	10281	Vinorelbine	0.031282	0.012289	0.49447	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95	0.029234	0.14355	4.9978	0.024493	-0.98537	1.0006	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95249	0.029319	-0.72844	4.9977
50578	HCC1187	10282	Vorinostat	26.8747	0.0081811	0.47645	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99067	26.3859	0.043498	4.9587	20.0105	-0.99465	1.0056	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99639	24.7658	-0.9519	5
50578	HCC1187	10282	Vorinostat	35.6477	0.012839	0.46912	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99646	34.7361	0.017433	1.3698	14.6328	-0.98563	0.96969	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9978	30.2076	-0.97142	1.4891
50578	HCC1187	10282	Vorinostat	45.5766	0.015988	0.45153	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99912	44.8331	0.019698	2.4439	35.0088	-0.88144	0.83362	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99949	55.262	-0.86501	2.2001
50578	HCC1187	10021	Tozasertib	0.1495	0.1401	0.37647	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94885	0.11181	0.28664	2.9316	0.09673	-0.53802	0.63839	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93327	0.11487	-0.23487	2.2405
50578	HCC1187	10021	Tozasertib	0.19585	0.12649	0.35374	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95932	0.12999	0.21771	1.3948	0.097871	-0.53748	0.57574	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95509	0.20946	-0.43772	0.82648
50578	HCC1187	10283	XRP44X	0.69759	0.054306	0.38631	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99562	0.65532	0.092483	3.2723	0.53284	-0.81882	0.72687	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99372	0.70179	-0.72351	3.2491
50578	HCC1187	10283	XRP44X	1.4569	0.081083	0.31311	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98645	1.3722	0.12931	4.9996	1.203	-0.73778	0.58134	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98299	1.4148	-0.62476	5
50578	HCC1187	10096	ZM-447439	0.33213	0.40102	0.29458	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90928	0.22565	0.42762	4.9999	0.23657	0.011928	0.47469	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91979	0.22964	0.069049	4.9999
50578	HCC1187	10096	ZM-447439	0.6703	0.2868	0.24523	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98243	0.50339	0.30661	3.3172	0.49193	-0.17424	0.39334	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98563	0.52886	-0.13434	3.288
50206	HCC1395	10236	17-AAG	1.2503	0.13436	0.32566	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95767	0.56758	0.17241	0.53541	0.088024	-0.78792	0.70679	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96257	0.33524	-0.6422	0.61777
50206	HCC1395	10236	17-AAG	1.5983	0.16096	0.26725	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9357	0.62065	0.25195	0.74104	0.24372	-0.67226	0.54636	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94474	0.70322	-0.52799	0.68017
50206	HCC1395	10236	17-AAG	2.1049	0.17519	0.28793	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96485	0.98345	0.17106	0.55028	0.098119	-0.85817	0.71945	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97165	0.38863	-0.74641	0.6636
50206	HCC1395	10236	17-AAG	3.5124	0.30833	0.25061	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95921	0.79561	0.30008	0.61732	0.23293	-0.83673	0.60431	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96299	2.3343	-1	0.47667
50206	HCC1395	10236	17-AAG	18.4709	0.35327	0.13889	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94689	3.7365	0.36045	0.79857	2.0363	-0.84493	0.37362	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96688	9.777	-1	0.70024
50206	HCC1395	10238	5-FU	2722.6302	0.31346	0.16925	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98233	1000	0.26596	0.75792	306.5717	-0.5092	0.39191	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98604	1000	-0.6602	0.71195
50206	HCC1395	10238	5-FU	4022.2932	0.38701	0.092121	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95548	1000	0.44673	1.6088	879.8495	-0.32933	0.21419	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98723	1000	-0.32886	3.9486
50206	HCC1395	10238	5-FU	4183.505	0.34646	0.077942	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92045	1000	0.46079	1.7788	618.0878	-0.82812	0.33378	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.986	1000	-0.69763	1.8155
50206	HCC1395	10238	5-FU	Inf	0.64165	0.10214	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98021	1000	0.58452	0.54146	21025.7522	0.35665	0.14269	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.79192	1000	0.38877	0.49349
50206	HCC1395	10239	AG1024	Inf	0.74457	0.057026	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.83443	4.4927	0.73693	1.795	Inf	0.58626	0.093339	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.85009	4.5658	0.5737	1.798
50206	HCC1395	10239	AG1024	Inf	0.9489	0.023315	flat fit: x = Einf	-0.010443	Inf	0.9489	0	Inf	0.88584	0.064665	flat fit: x = Einf	-0.02324	Inf	0.88584	0
50206	HCC1395	10223	AG1478	53.5766	0.15203	0.12334	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98618	53.5766	4.63E-07	1.4381	28.7514	-0.75577	0.24931	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97806	55.4718	-1	1.6717
50206	HCC1395	10223	AG1478	Inf	0.52311	0.036575	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98121	36.4472	0.52287	4.9913	28.5376	-0.31497	0.14134	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99272	31.4693	-0.31531	5
50206	HCC1395	10223	AG1478	Inf	0.69245	0.081895	flat fit: x = Einf	0.34453	Inf	0.69245	0	Inf	0.43681	0.14801	flat fit: x = Einf	0.35246	Inf	0.43681	0
50206	HCC1395	10223	AG1478	Inf	0.94575	-0.0045329	flat fit: x = Einf	0.085674	Inf	0.94575	0	Inf	0.8736	0.025744	flat fit: x = Einf	0.079912	Inf	0.8736	0
50206	HCC1395	10240	AS-252424	219.9132	0.68032	0.045495	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86945	219.8819	4.68E-05	0.65834	62.4492	0.47384	0.080135	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89544	346.0648	-0.99998	0.6416
50206	HCC1395	10240	AS-252424	Inf	0.83255	0.011542	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.83754	10.1241	0.81699	1.995	Inf	0.54622	0.044365	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89339	9.7331	0.50849	2.0211
50206	HCC1395	10056	Selumetinib	Inf	0.74249	0.11791	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.58312	999.9999	0.46715	0.14047	Inf	0.41778	0.27021	flat fit: x = Einf	0.57328	Inf	0.41778	0
50206	HCC1395	10056	Selumetinib	Inf	0.89714	0.0073281	flat fit: x = Einf	0.42698	Inf	0.89714	0	Inf	0.83838	0.019564	flat fit: x = Einf	0.48678	Inf	0.83838	0
50206	HCC1395	10343	Baicalein	Inf	0.52957	0.058691	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96321	27.0445	0.50875	1.7092	20.2166	-0.17732	0.17565	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98323	25.0358	-0.2221	1.7192
50206	HCC1395	10343	Baicalein	Inf	0.57764	0.11146	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96909	9.6457	0.57678	3.6758	12.6222	0.27977	0.18819	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97148	10.0252	0.27484	3.4633
50206	HCC1395	10232	BEZ235	Inf	0.85538	0.1276	flat fit: x = Einf	0.27137	Inf	0.85538	0	Inf	0.66786	0.29089	flat fit: x = Einf	0.27403	Inf	0.66786	0
50206	HCC1395	10232	BEZ235	Inf	0.90696	0.064776	flat fit: x = Einf	0.46727	Inf	0.90696	0	Inf	0.85373	0.1138	flat fit: x = Einf	0.45103	Inf	0.85373	0
50206	HCC1395	10241	Bortezomib	0.054426	0.078584	0.5925	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99388	0.049868	0.073992	1.831	0.025976	-0.8968	1.2357	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99357	0.045565	-0.90482	1.8382
50206	HCC1395	10241	Bortezomib	0.075856	0.049566	0.58369	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.997	0.071619	0.048604	1.7791	0.045976	-0.83051	1.1042	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99772	0.07957	-0.8282	1.7811
50206	HCC1395	10189	Bosutinib	1.8397	0.0018921	0.30814	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9846	1.8397	3.56E-07	1.6534	1.062	-0.99062	0.6043	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98953	2.1354	-1	1.5729
50206	HCC1395	10189	Bosutinib	2.5132	0.015747	0.29121	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99417	2.4132	0.03576	1.8292	0.99503	-0.99765	0.67385	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98874	1.6698	-0.98768	2.1063
50206	HCC1395	10242	Carboplatin	22.4107	0.0071003	0.31302	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99254	22.4107	8.26E-09	1.3067	10.6324	-0.97721	0.61923	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99643	25.2295	-0.99696	1.269
50206	HCC1395	10242	Carboplatin	32.6257	0.0019835	0.28119	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98935	32.6257	1.08E-10	1.4172	22.5693	-0.99841	0.55892	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99591	36.852	-0.99331	2.2315
50206	HCC1395	10242	Carboplatin	33.3559	0.010995	0.30019	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99214	33.3559	2.72E-11	1.0599	10.9128	-0.9826	0.6115	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99202	30.9805	-1	1.0529
50206	HCC1395	10242	Carboplatin	36.2041	0.0065365	0.28418	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99258	36.2041	1.38E-09	1.1408	8.6501	-0.99827	0.64921	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99467	22.8669	-1	1.1301
50206	HCC1395	10243	CGC-11047	330.449	0.002025	0.28149	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89288	330.449	2.51E-11	0.91819	68.1516	-0.99874	0.61206	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8841	251.1486	-1	0.84229
50206	HCC1395	10243	CGC-11047	334.2254	0.0020135	0.28687	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.71452	334.2254	1.67E-11	0.3309	0.4736	-0.99994	0.8195	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.74896	37.3893	-1	0.25147
50206	HCC1395	10243	CGC-11047	Inf	0.61783	0.11962	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.70218	1000	0.23165	0.27934	32.8925	0.16604	0.292	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.69155	1000	-0.67874	0.25116
50206	HCC1395	10244	CGC-11144	1.6187	0.00049213	0.49398	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97941	1.6187	5.09E-11	0.67611	0.23611	-0.99966	1.0287	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97818	1.2247	-1	0.66739
50206	HCC1395	10244	CGC-11144	3.1419	0.0040685	0.43269	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98488	3.1419	2.57E-09	0.70152	1.2816	-0.9678	0.77597	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98654	5.8308	-1	0.72513
50206	HCC1395	10245	Cisplatin	2.8261	0.0072663	0.36046	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98634	2.8261	2.04E-07	1.2213	0.85424	-0.99461	0.76223	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98397	2.2477	-1	1.1356
50206	HCC1395	10245	Cisplatin	3.5837	0.0019881	0.31203	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99594	3.5741	0.0019394	1.4506	1.9267	-0.99845	0.63778	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99887	3.6417	-0.99853	1.7241
50206	HCC1395	10245	Cisplatin	5.8388	0.0023502	0.27077	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99371	5.8388	2.28E-09	1.1744	1.3441	-1	0.6912	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99661	2.1549	-0.96826	2.2821
50206	HCC1395	10245	Cisplatin	Inf	0.50929	0.15223	flat fit: x = Einf	0.5459	Inf	0.50929	0	Inf	0.25648	0.18303	flat fit: x = Einf	0.42619	Inf	0.25648	0
50206	HCC1395	10245	Cisplatin	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0
