Cell line	DoublingTime	Tissue	Drug	GR50 (uM)	GRmax	AOC_GR	fit r2 (GR curve)	IC50 (uM)	Emax	AUC	fit r2 (IC curve)	CDC73_del	BCL2_del	PTEN_mut
GRANTA519	49.0	Lymphoid	erlotinib	31.0	0.95519	-0.015078	-0.024242	31.0	0.96726	1.0122	-0.080283	0	0	0
GRANTA519	49.0	Lymphoid	gdc0941	31.0	1.0025	0.011643	0.1436	31.0	1.0018	0.99882	0.10109	0	0	0
GRANTA519	49.0	Lymphoid	gemcitabine	0.0015976	-0.89514	1.2843	0.99938	0.0021448	0.013139	0.30328	0.99865	0	0	0
GRANTA519	49.0	Lymphoid	irinotecan	0.063133	-0.94923	1.121	0.99907	0.093149	0.0045264	0.38564	0.99826	0	0	0
GRANTA519	49.0	Lymphoid	lapatinib	31.0	0.9856	-0.015655	-0.14835	31.0	0.98944	1.0145	-0.19589	0	0	0
GRANTA519	49.0	Lymphoid	ms275	31.0	1.0375	-0.041063	-7.1741	31.0	1.0277	1.0385	-4.6937	0	0	0
GRANTA519	49.0	Lymphoid	paclitaxel	0.0081839	-0.55355	1.0277	0.99817	0.0093238	0.11042	0.40707	0.99735	0	0	0
GRANTA519	49.0	Lymphoid	pd0325901	31.0	0.99556	-0.015227	-0.28133	31.0	0.99674	1.016	-0.35611	0	0	0
GRANTA519	49.0	Lymphoid	rapamycin	31.0	0.66391	0.056807	0.96013	31.0	0.76313	0.96502	0.92807	0	0	0
GRANTA519	49.0	Lymphoid	thapsigargin	0.12213	-0.17928	0.23232	0.9933	0.14497	0.27014	0.85995	0.98678	0	0	0
GRANTA519	49.0	Lymphoid	vorinostat	1.1198	-0.71065	0.33453	0.99733	1.494	0.058383	0.80059	0.99605	0	0	0
HCC1143	62.0	Breast	bid1870	31.0	0.6456	0.10575	0.31759	31.0	0.79732	0.94381	0.3256	0	0	0
HCC1143	62.0	Breast	bortezomib	0.024083	-0.83529	0.66923	0.99378	0.034373	0.055056	0.64791	0.99325	0	0	0
HCC1143	62.0	Breast	crizotinib	31.0	0.78956	-0.0033682	0.82906	31.0	0.87888	1.0074	0.68965	0	0	0
HCC1143	62.0	Breast	docetaxel	0.0036388	-0.38142	0.60741	0.99234	0.0074062	0.25596	0.67166	0.98912	0	0	0
HCC1143	62.0	Breast	doxorubicin	0.59937	-0.63575	0.60805	0.99388	0.88967	0.13838	0.67842	0.99125	0	0	0
HCC1143	62.0	Breast	erlotinib	23.9013	0.5466	0.14221	0.71211	31.0	0.74189	0.91841	0.7105	0	0	0
HCC1143	62.0	Breast	gdc0941	31.0	0.66414	0.19451	0.61371	31.0	0.80776	0.89449	0.62813	0	0	0
HCC1143	62.0	Breast	gemcitabine	0.0021862	-0.18761	0.71729	0.95988	0.0046979	0.35126	0.60309	0.96117	0	0	0
HCC1143	62.0	Breast	irinotecan	3.8402	0.13192	0.17561	0.94429	31.0	0.51631	0.90423	0.93751	0	0	0
HCC1143	62.0	Breast	lapatinib	4.9594	0.32955	0.15621	0.96732	31.0	0.6224	0.9153	0.95087	0	0	0
HCC1143	62.0	Breast	ms275	31.0	0.9848	-0.0075507	-0.045987	31.0	0.99118	1.0161	-0.22615	0	0	0
HCC1143	62.0	Breast	paclitaxel	0.011381	-0.40083	0.80778	0.98576	0.02296	0.24665	0.56268	0.98463	0	0	0
HCC1143	62.0	Breast	pd0325901	0.014994	0.050742	0.71442	0.90219	3.3423	0.47357	0.59999	0.90204	0	0	0
HCC1143	62.0	Breast	rapamycin	0.001612	0.21425	0.38145	0.93498	31.0	0.56017	0.78705	0.93016	0	0	0
HCC1143	62.0	Breast	thapsigargin	0.029483	-0.034184	0.38216	0.98635	0.077893	0.42941	0.79127	0.98185	0	0	0
HCC1143	62.0	Breast	vorinostat	0.92755	-0.72685	0.35897	0.99448	1.6544	0.099064	0.811	0.99088	0	0	0
HCC1187	42.0	Breast	bid1870	31.0	0.89946	-0.0083969	0.44275	31.0	0.91538	1.0083	0.41755	0	0	0
HCC1187	42.0	Breast	bortezomib	0.01184	-0.93467	0.88794	0.99652	0.014362	0.0028361	0.49459	0.99157	0	0	0
HCC1187	42.0	Breast	crizotinib	31.0	0.89483	-0.018012	0.46902	31.0	0.91155	1.0186	0.36143	0	0	0
HCC1187	42.0	Breast	docetaxel	0.0050643	-0.67564	0.67205	0.98195	0.0067876	0.044229	0.58539	0.98054	0	0	0
HCC1187	42.0	Breast	doxorubicin	0.58098	-0.90491	0.68181	0.99526	0.70647	0.0053971	0.60016	0.98795	0	0	0
HCC1187	42.0	Breast	erlotinib	31.0	0.78802	0.061622	0.72923	31.0	0.82525	0.9483	0.72228	0	0	0
HCC1187	42.0	Breast	gdc0941	31.0	0.82443	0.15332	0.59506	31.0	0.85427	0.879	0.61345	0	0	0
HCC1187	42.0	Breast	gemcitabine	31.0	0.81737	0.083539	0.66928	31.0	0.84861	0.92996	0.66663	0	0	0
HCC1187	42.0	Breast	irinotecan	27.767	0.5685	0.089158	0.95384	31.0	0.65927	0.9268	0.94692	0	0	0
HCC1187	42.0	Breast	lapatinib	31.0	0.5868	0.067719	0.95462	31.0	0.67252	0.94513	0.94846	0	0	0
HCC1187	42.0	Breast	ms275	31.0	0.97168	-0.028824	-0.80223	31.0	0.97585	1.0268	-0.83453	0	0	0
HCC1187	42.0	Breast	paclitaxel	0.011971	-0.6732	0.9656	0.99807	0.015059	0.0448	0.41949	0.99838	0	0	0
HCC1187	42.0	Breast	pd0325901	31.0	0.66946	0.11848	0.50007	31.0	0.73368	0.90132	0.49101	0	0	0
HCC1187	42.0	Breast	rapamycin	31.0	0.5977	0.13967	0.93163	31.0	0.68045	0.88568	0.93063	0	0	0
HCC1187	42.0	Breast	thapsigargin	0.10632	0.25995	0.16578	0.98322	0.16516	0.45288	0.87907	0.97892	0	0	0
HCC1187	42.0	Breast	vorinostat	1.294	-0.3986	0.26299	0.98009	1.7151	0.12746	0.81778	0.97681	0	0	0
HCC1419	60.0	Breast	bid1870	31.0	1.0479	-0.030788	-4.8535	31.0	1.0288	1.0186	-4.7926	1	1	0
HCC1419	60.0	Breast	bortezomib	0.13816	-0.89231	0.38599	0.99793	0.16996	0.030016	0.79592	0.99721	1	1	0
HCC1419	60.0	Breast	crizotinib	31.0	1.05	-0.03277	-2.4663	31.0	1.0455	1.0283	-1.9874	1	1	0
HCC1419	60.0	Breast	docetaxel	31.0	0.9878	-0.0057662	-0.068353	31.0	0.99269	1.004	-0.084946	1	1	0
HCC1419	60.0	Breast	doxorubicin	1.7853	0.25885	0.21464	0.98975	31.0	0.57376	0.88014	0.98171	1	1	0
HCC1419	60.0	Breast	erlotinib	31.0	0.89451	-7.5057e-4	0.54108	31.0	0.93704	1.0055	0.38814	1	1	0
HCC1419	60.0	Breast	gdc0941	31.0	0.81632	0.12814	0.83466	31.0	0.89083	0.92389	0.83695	1	1	0
HCC1419	60.0	Breast	gemcitabine	31.0	0.96652	0.024469	0.22998	31.0	0.97994	0.98583	0.22341	1	1	0
HCC1419	60.0	Breast	irinotecan	31.0	0.90491	-0.023526	0.34819	31.0	0.94322	1.0234	0.038785	1	1	0
HCC1419	60.0	Breast	lapatinib	0.52364	0.30077	0.3331	0.972	31.0	0.59676	0.80611	0.97193	1	1	0
HCC1419	60.0	Breast	ms275	31.0	0.97232	-0.008905	0.066929	31.0	0.98341	1.0057	0.051934	1	1	0
HCC1419	60.0	Breast	paclitaxel	31.0	1.0372	-0.017453	-0.40317	31.0	1.0223	1.0118	-0.41247	1	1	0
HCC1419	60.0	Breast	pd0325901	31.0	0.93326	0.010185	0.63446	31.0	0.96009	0.99391	0.6335	1	1	0
HCC1419	60.0	Breast	rapamycin	31.0	0.93563	0.032502	0.80154	31.0	0.96151	0.98057	0.80173	1	1	0
HCC1419	60.0	Breast	thapsigargin	31.0	0.62224	0.11492	0.97987	31.0	0.77786	0.93475	0.96092	1	1	0
HCC1419	60.0	Breast	vorinostat	5.1299	-0.10783	0.08791	0.99209	7.8732	0.37958	0.95527	0.9821	1	1	0
HCC15	30.0	Lung	bid1870	31.0	0.85699	0.031078	0.62498	31.0	0.8369	0.964	0.61911	0	0	0
HCC15	30.0	Lung	bortezomib	0.029353	-0.6273	0.57605	0.99871	0.030425	0.017733	0.61918	0.99852	0	0	0
HCC15	30.0	Lung	crizotinib	1.9092	0.6838	0.03238	0.97588	31.0	0.66164	0.96386	0.97036	0	0	0
HCC15	30.0	Lung	docetaxel	0.0042729	0.064339	0.48948	0.98717	0.0043068	0.22005	0.59087	0.99369	0	0	0
HCC15	30.0	Lung	doxorubicin	0.53049	-0.12202	0.46322	0.98061	0.54851	0.13864	0.60158	0.98386	0	0	0
HCC15	30.0	Lung	erlotinib	31.0	0.93632	0.018716	0.45999	31.0	0.92528	0.97794	0.45458	0	0	0
HCC15	30.0	Lung	gdc0941	31.0	0.90853	0.077196	0.5787	31.0	0.89373	0.9115	0.59103000000000006	0	0	0
HCC15	30.0	Lung	gemcitabine	0.017685	-0.29213	0.57982	0.99625	0.017341	0.082682	0.58544	0.99699	0	0	0
HCC15	30.0	Lung	irinotecan	5.0241	0.26473	0.15287	0.983	4.5827	0.33291	0.84971	0.98144	0	0	0
HCC15	30.0	Lung	lapatinib	8.5975	-0.1181	0.13441	0.99832	8.3422	0.14013	0.87578	0.99338	0	0	0
HCC15	30.0	Lung	ms275	31.0	0.91758	0.040073	0.81044	31.0	0.90393	0.95272	0.80707	0	0	0
HCC15	30.0	Lung	paclitaxel	0.011462	-0.093112	0.67419	0.9916	0.011469	0.14985	0.44654	0.99392	0	0	0
HCC15	30.0	Lung	pd0325901	0.056842	0.17382	0.57249	0.94814	0.053222	0.27834	0.45049	0.95262	0	0	0
HCC15	30.0	Lung	rapamycin	31.0	0.71498	0.091263	0.97974000000000006	31.0	0.69143	0.89972	0.97694	0	0	0
HCC15	30.0	Lung	thapsigargin	0.038741	-0.30858	0.41997	0.99539	0.037168	0.078145	0.66885	0.99446	0	0	0
HCC15	30.0	Lung	vorinostat	2.7544	0.045024	0.16391	0.99232	2.6589	0.21059	0.84537	0.98747	0	0	0
HCC1806	35.0	Breast	bid1870	31.0	0.9317	0.020808	0.26292	31.0	0.93102	0.97932	0.26201	0	0	0
HCC1806	35.0	Breast	bortezomib	0.18973	-0.68492	0.25911	0.99819	0.19977	0.022332	0.82267	0.99499	0	0	0
HCC1806	35.0	Breast	crizotinib	31.0	0.84978	0.0066616999999999996	0.77994	31.0	0.85162	0.99386	0.76514	0	0	0
HCC1806	35.0	Breast	docetaxel	0.0056992	-0.38929	0.54811	0.99266	0.0061087	0.08713	0.61665	0.99352	0	0	0
HCC1806	35.0	Breast	doxorubicin	0.39711	-0.75382	0.64449	0.99895	0.44744	0.013442	0.57296	0.9973	0	0	0
HCC1806	35.0	Breast	erlotinib	0.14593	0.3006	0.3539	0.98226	0.19023	0.41262	0.69344	0.98386	0	0	0
HCC1806	35.0	Breast	gdc0941	31.0	0.88511	0.082628	0.60559	31.0	0.88541	0.92029	0.62005	0	0	0
HCC1806	35.0	Breast	gemcitabine	0.0013079	-0.26477	0.91546	0.99098	0.0014579	0.12763	0.33947	0.98939	0	0	0
HCC1806	35.0	Breast	irinotecan	0.78903	-0.44673	0.42841	0.98928	0.88211	0.071109	0.67649	0.98779	0	0	0
HCC1806	35.0	Breast	lapatinib	0.55868	0.23067	0.32999	0.97886	0.7477	0.36828	0.71709	0.98191	0	0	0
HCC1806	35.0	Breast	ms275	31.0	0.95476	-0.0059873	-0.041977	31.0	0.95402	1.0058	-0.040823	0	0	0
HCC1806	35.0	Breast	paclitaxel	0.014396	-0.38175	0.76872	0.99455	0.015502	0.089359	0.46477	0.99568	0	0	0
HCC1806	35.0	Breast	pd0325901	0.011983	0.30299	0.594	0.8868	0.0363	0.41418	0.4865	0.89961	0	0	0
HCC1806	35.0	Breast	rapamycin	31.0	0.82202	0.047447	0.75193	31.0	0.82553	0.9527	0.74892	0	0	0
HCC1806	35.0	Breast	thapsigargin	0.025825	-0.18059	0.45867	0.99753	0.027875	0.15951	0.66066	0.99589	0	0	0
HCC1806	35.0	Breast	vorinostat	2.1799	-0.10683	0.20038	0.99097	2.5752	0.19046	0.83249	0.98539	0	0	0
HCC1937	69.0	Breast	bid1870	31.0	0.6584	0.10801	0.74964	31.0	0.82247	0.94678	0.73342	0	1	0
HCC1937	69.0	Breast	bortezomib	0.02963	-0.98468	0.75858	0.9943	0.036544	0.0061972	0.62199	0.99207	0	1	0
HCC1937	69.0	Breast	crizotinib	31.0	0.94953	-0.0014445	-0.015192	31.0	0.97368	1.0051	-0.065265	0	1	0
HCC1937	69.0	Breast	docetaxel	31.0	0.57542	0.15858	0.98226	31.0	0.77958	0.92163	0.95308	0	1	0
HCC1937	69.0	Breast	doxorubicin	0.59527	-0.25403	0.47416	0.97705	1.6816	0.35733	0.75595	0.97733	0	1	0
HCC1937	69.0	Breast	erlotinib	31.0	0.50496	0.20169	0.92171	31.0	0.74324	0.89846	0.90294	0	1	0
HCC1937	69.0	Breast	gdc0941	31.0	0.44894	0.30624	0.84243	31.0	0.71439	0.84107	0.8426	0	1	0
HCC1937	69.0	Breast	gemcitabine	31.0	0.68306	0.14001	0.87343	31.0	0.83524	0.92746	0.87003	0	1	0
HCC1937	69.0	Breast	irinotecan	5.6332	-0.10183	0.1941	0.9531	17.2568	0.43372	0.90144	0.94925	0	1	0
HCC1937	69.0	Breast	lapatinib	3.3383	0.35796	0.23717	0.94854	31.0	0.66765	0.87691	0.9486	0	1	0
HCC1937	69.0	Breast	ms275	31.0	0.90378	0.054465	-0.044248	31.0	0.94985	0.97161	-0.04425	0	1	0
HCC1937	69.0	Breast	paclitaxel	31.0	0.48047	0.25812	0.97769	31.0	0.73062	0.86906	0.9663	0	1	0
HCC1937	69.0	Breast	pd0325901	6.9327	0.3905	0.36031	0.79467	31.0	0.68435	0.81288	0.79458	0	1	0
HCC1937	69.0	Breast	rapamycin	0.024621	0.41353	0.24968	0.91584	31.0	0.69618	0.87255	0.90464	0	1	0
HCC1937	69.0	Breast	thapsigargin	0.068323	-0.20862	0.34358	0.98331	0.10226	0.38006	0.83242	0.97469	0	1	0
HCC1937	69.0	Breast	vorinostat	4.4434	0.10098	0.1354	0.97581	11.7126	0.53638	0.92993	0.97504	0	1	0
HCC1954	42.0	Breast	bid1870	31.0	0.90667	0.011238	0.15171	31.0	0.92134	0.99355	0.15337	1	0	0
HCC1954	42.0	Breast	bortezomib	0.018595	-0.8035	0.73806	0.99877	0.02197	0.018731	0.56926	0.99797	1	0	0
HCC1954	42.0	Breast	crizotinib	31.0	0.91827	-0.0018641	0.40295	31.0	0.93097	1.0039	0.34353	1	0	0
HCC1954	42.0	Breast	docetaxel	0.0035196	-0.37449	0.61912	0.98601	0.0053319	0.13635	0.58378	0.98651	1	0	0
HCC1954	42.0	Breast	doxorubicin	0.56849	-0.64243	0.59176	0.99611	0.72983	0.052274	0.62564	0.99358	1	0	0
HCC1954	42.0	Breast	erlotinib	0.37744	0.31171	0.3029	0.98598	1.8504	0.48524	0.76859	0.98606	1	0	0
HCC1954	42.0	Breast	gdc0941	31.0	0.79012	0.19728	0.46559	31.0	0.82692	0.84363	0.47333	1	0	0
HCC1954	42.0	Breast	gemcitabine	31.0	0.73789	0.15144	0.92942	31.0	0.78599	0.87568	0.92049	1	0	0
HCC1954	42.0	Breast	irinotecan	11.2019	0.3356	0.023016000000000002	0.97098	20.2419	0.50049	0.98934	0.95133	1	0	0
HCC1954	42.0	Breast	lapatinib	0.67415	-0.59973	0.47319	0.97106	1.056	0.063425	0.67342	0.97124	1	0	0
HCC1954	42.0	Breast	ms275	31.0	0.97646	-0.025516	-1.4404	31.0	0.97991	1.0237	-1.3719	1	0	0
HCC1954	42.0	Breast	paclitaxel	0.012763	-0.44492	0.85725	0.99758	0.015778	0.1111	0.45317	0.99668	1	0	0
HCC1954	42.0	Breast	pd0325901	0.49231	0.06264	0.47231	0.97743	2.4804	0.33821	0.63801	0.97968	1	0	0
HCC1954	42.0	Breast	rapamycin	0.0010724	0.28926	0.40742	0.98996	0.0042442	0.47109	0.69064	0.98929	1	0	0
HCC1954	42.0	Breast	thapsigargin	0.062673	0.1284	0.27006	0.99582	0.077514	0.37487	0.80414	0.99364	1	0	0
HCC1954	42.0	Breast	vorinostat	2.4558	-0.046162	0.15593	0.97522	3.4917	0.28104	0.88824	0.96606	1	0	0
HCC2218	85.0	Breast	crizotinib	5.915	-0.99631	0.17854	0.99539	7.6767	0.0048316	0.92995	0.98751	0	0	0
HCC2218	85.0	Breast	erlotinib	4.304	0.29249000000000003	0.081861	0.96434	31.0	0.69087	0.98	0.89723	0	0	0
HCC2218	85.0	Breast	lapatinib	0.1589	-0.82429	0.89928	0.99847	0.27734	0.12744	0.58141	0.99641	0	0	0
HCC2218	85.0	Breast	paclitaxel	0.046334	-0.15736	0.52503	0.98815	31.0	0.48087	0.76706	0.98859	0	0	0
HCC2218	85.0	Breast	pd0325901	1.525	0.18829	0.28254	0.97758	31.0	0.64339	0.88007	0.96904	0	0	0
HCC38	47.0	Breast	bid1870	31.0	0.85976	0.038467	0.74584	31.0	0.89461	0.97118	0.74152	0	0	0
HCC38	47.0	Breast	bortezomib	0.038782	-0.70637	0.55654	0.98929	0.053761	0.052913	0.66437	0.98367	0	0	0
HCC38	47.0	Breast	crizotinib	31.0	0.98637	-0.024324	-0.49917	31.0	0.98958	1.0238	-0.60937	0	0	0
HCC38	47.0	Breast	docetaxel	0.0035912	0.024897	0.47846	0.98827	0.0089242	0.35909	0.67338	0.9907	0	0	0
HCC38	47.0	Breast	doxorubicin	0.15061	-0.082542	0.6498	0.96218	0.25538	0.30306	0.57878	0.96967	0	0	0
HCC38	47.0	Breast	erlotinib	31.0	0.87557	0.015329	0.56865	31.0	0.90629	0.99	0.53878	0	0	0
HCC38	47.0	Breast	gdc0941	31.0	0.79274	0.089119	0.81808	31.0	0.8457	0.93508	0.80815	0	0	0
HCC38	47.0	Breast	gemcitabine	0.0057182	-0.21401	0.68361	0.99132	0.0083735	0.23913	0.56398	0.98949	0	0	0
HCC38	47.0	Breast	irinotecan	0.9154	-0.50238	0.4444	0.98711	1.6387	0.11872	0.71298	0.97942	0	0	0
HCC38	47.0	Breast	lapatinib	10.7859	0.47701	0.097133	0.93806	31.0	0.62853	0.93171	0.92096	0	0	0
HCC38	47.0	Breast	ms275	31.0	0.94119	0.025009	-0.0060918	31.0	0.9553	0.98123	-0.0058752	0	0	0
HCC38	47.0	Breast	paclitaxel	0.0097053	0.031931	0.58538	0.98291	0.019941	0.36288	0.60345	0.98403	0	0	0
HCC38	47.0	Breast	pd0325901	31.0	0.62334	0.10525	0.80399	31.0	0.7264	0.92307	0.77624	0	0	0
HCC38	47.0	Breast	rapamycin	31.0	0.52884	0.23203	0.9626	31.0	0.66263	0.83088	0.96094	0	0	0
HCC38	47.0	Breast	thapsigargin	0.070298	-0.0099543	0.28123	0.99057	0.08902	0.34056	0.81609	0.98858	0	0	0
HCC38	47.0	Breast	vorinostat	3.9879	0.0014128	0.12932	0.98783	6.1041	0.34657	0.91194	0.98069	0	0	0
HCC4006	50.0	Lung	bid1870	31.0	0.91612	0.049356	0.46595	31.0	0.94017	0.96483	0.46708	0	1	0
HCC4006	50.0	Lung	bortezomib	0.079244	-0.70631	0.38007	0.99455	0.10401	0.063136	0.78331	0.99199	0	1	0
HCC4006	50.0	Lung	crizotinib	31.0	0.60004	0.027809	0.91978	31.0	0.72521	0.98268	0.89943	0	1	0
HCC4006	50.0	Lung	docetaxel	0.0021294	-0.53623	0.75355	0.9959	0.0040466	0.1219	0.54554	0.99602	0	1	0
HCC4006	50.0	Lung	doxorubicin	0.3613	-0.84781	0.73817	0.99196	0.56079	0.024499	0.57721	0.98882	0	1	0
HCC4006	50.0	Lung	erlotinib	0.019009	-0.61197	1.0527	0.99871	0.028741	0.094293	0.38746	0.99811	0	1	0
HCC4006	50.0	Lung	gdc0941	31.0	0.78621	0.20448	0.66573	31.0	0.84977	0.85852	0.67918	0	1	0
HCC4006	50.0	Lung	gemcitabine	0.029736	0.21941	0.32374000000000003	0.94178	31.0	0.49043	0.78118	0.94977	0	1	0
HCC4006	50.0	Lung	irinotecan	8.0018	0.28606	0.13317	0.9931	26.4286	0.52948	0.9095	0.99209	0	1	0
HCC4006	50.0	Lung	lapatinib	0.47289	-0.82741	0.63334	0.99442	0.69598	0.029365	0.63098	0.99494	0	1	0
HCC4006	50.0	Lung	ms275	0.32339	0.78825	0.041243	0.7187	0.69813	0.85116	0.9707	0.71049	0	1	0
HCC4006	50.0	Lung	paclitaxel	0.0074613	-0.564	0.97735	0.99776	0.0113	0.11153	0.42674	0.99865	0	1	0
HCC4006	50.0	Lung	pd0325901	0.4989	-0.12626	0.4467	0.99429	1.0318	0.30346	0.71553	0.99164	0	1	0
HCC4006	50.0	Lung	rapamycin	0.019413	0.44916	0.22837	0.97748	31.0	0.62882	0.846	0.97199	0	1	0
HCC4006	50.0	Lung	thapsigargin	0.034193	-0.28216	0.45669	0.9971	0.053594	0.22866	0.71727	0.99636	0	1	0
HCC4006	50.0	Lung	vorinostat	1.9433	-0.12327	0.22414	0.99495	4.0987	0.30496	0.85208	0.99327	0	1	0
HCC44	31.0	Lung	bid1870	21.103	0.54825	0.18713	0.89875	21.6894	0.55176	0.80357	0.89835	0	0	0
HCC44	31.0	Lung	bortezomib	0.037567	-0.82453	0.60476	0.99958	0.037975	0.0035112	0.61899	0.99826	0	0	0
HCC44	31.0	Lung	crizotinib	1.1665	0.58558	0.045408	0.95248	1.2229	0.58315	0.95187	0.93717	0	0	0
HCC44	31.0	Lung	docetaxel	0.005394	-0.3184	0.56175	0.9917	0.0053481	0.08207	0.58025	0.99385	0	0	0
HCC44	31.0	Lung	doxorubicin	0.24612	-0.62906	0.71253	0.99547	0.247	0.019976	0.50271	0.99508	0	0	0
HCC44	31.0	Lung	erlotinib	31.0	0.77916	0.094386	0.96827	31.0	0.76204	0.89632	0.96544	0	0	0
HCC44	31.0	Lung	gdc0941	31.0	0.61808	0.26028	0.81275	31.0	0.61129	0.73945	0.84884	0	0	0
HCC44	31.0	Lung	gemcitabine	0.0075937	-0.027608	0.50022	0.96525	0.0076471	0.18732	0.56747	0.97649	0	0	0
HCC44	31.0	Lung	irinotecan	2.7541	-0.016119	0.22942	0.98781	2.6097	0.1925	0.79289	0.98607	0	0	0
HCC44	31.0	Lung	lapatinib	31.0	0.67277	0.1096	0.98407	31.0	0.66036	0.88218	0.98321	0	0	0
HCC44	31.0	Lung	ms275	31.0	0.96254	0.002142	0.35694	31.0	0.95704	0.99764	0.35007	0	0	0
HCC44	31.0	Lung	paclitaxel	0.011757	-0.38206	0.83735	0.99502	0.011935	0.065356	0.39504	0.99357	0	0	0
HCC44	31.0	Lung	pd0325901	0.075144	-0.50202	0.74037	0.97711	0.066927	0.03959	0.39164	0.96493	0	0	0
HCC44	31.0	Lung	rapamycin	31.0	0.50648	0.16069	0.98702	31.0	0.51781	0.83497	0.98446	0	0	0
HCC44	31.0	Lung	thapsigargin	0.056245	-0.59451	0.4816	0.99706	0.063466	0.024565	0.70515	0.99369	0	0	0
HCC44	31.0	Lung	vorinostat	1.8426	-0.38601	0.20671	0.99396	1.8248	0.064391	0.83784	0.98904	0	0	0
HCC78	43.0	Lung	bid1870	31.0	0.83594	0.052856	0.38816	31.0	0.86648	0.9565	0.38408	0	0	0
HCC78	43.0	Lung	bortezomib	0.016193	-0.8685	0.80632	0.99871	0.018007	0.010487	0.54617	0.99836	0	0	0
HCC78	43.0	Lung	crizotinib	0.17119	0.22011	0.23048	0.97075	0.49645	0.43714	0.82353	0.96711	0	0	0
HCC78	43.0	Lung	docetaxel	0.0057411	0.14121	0.39988	0.99277	0.010199	0.39084	0.70885	0.992	0	0	0
HCC78	43.0	Lung	doxorubicin	0.17908	-0.57176	0.77204	0.99618	0.23437	0.075726	0.51873	0.99817	0	0	0
HCC78	43.0	Lung	erlotinib	31.0	0.74727	0.11478	0.951	31.0	0.79756	0.90665	0.94947	0	0	0
HCC78	43.0	Lung	gdc0941	0.15287	0.57057	0.36191	0.75915	31.0	0.66716	0.72574	0.79363	0	0	0
HCC78	43.0	Lung	gemcitabine	0.0035729	-0.64514	0.92378	0.99875	0.0048804	0.055279	0.42825	0.99919	0	0	0
HCC78	43.0	Lung	irinotecan	0.37176	-0.75488	0.69797	0.9971	0.42906	0.029752	0.59727	0.99531	0	0	0
HCC78	43.0	Lung	lapatinib	11.9389	0.30514	0.11884	0.97722	19.1275	0.48934	0.90747	0.97229	0	0	0
HCC78	43.0	Lung	ms275	31.0	0.82241	0.062737	0.58138	31.0	0.85582	0.9483	0.56708	0	0	0
HCC78	43.0	Lung	paclitaxel	0.013579	0.11517	0.56503	0.99823	0.025858	0.37602	0.59236	0.9981	0	0	0
HCC78	43.0	Lung	pd0325901	4.6173	0.39256	0.32263	0.98608	31.0	0.54545	0.74824	0.98449	0	0	0
HCC78	43.0	Lung	rapamycin	0.014339	0.46186	0.27457	0.97088	31.0	0.59166	0.78681	0.96792	0	0	0
HCC78	43.0	Lung	thapsigargin	0.074557	-0.22585	0.32804	0.99626	0.094413	0.20408	0.77702	0.99448	0	0	0
HCC78	43.0	Lung	vorinostat	0.60936	-0.73202	0.42175	0.99745	0.83673	0.034541	0.72997	0.99623	0	0	0
HCC827	44.0	Lung	bid1870	31.0	0.7387	0.13718	0.5212	31.0	0.79524	0.89157	0.51676	1	0	0
HCC827	44.0	Lung	bortezomib	0.04566	-0.81421	0.61563	0.99527	0.051074	0.020477	0.64576	0.99037	1	0	0
HCC827	44.0	Lung	crizotinib	31.0	0.71115	0.071136	0.40637	31.0	0.77473	0.94327	0.3944	1	0	0
HCC827	44.0	Lung	docetaxel	0.0066562	-0.08052	0.45285	0.98676	0.011525	0.28038	0.68749	0.98419	1	0	0
HCC827	44.0	Lung	doxorubicin	0.085646	-0.45216	0.83724	0.97255	0.15009	0.12016	0.46386	0.97848	1	0	0
HCC827	44.0	Lung	erlotinib	0.0035641	-0.51683	1.2319	0.9946	0.0052137	0.097833	0.23503	0.99542	1	0	0
HCC827	44.0	Lung	gdc0941	31.0	0.67876	0.26996	0.69506	31.0	0.75088	0.795	0.72489	1	0	0
HCC827	44.0	Lung	gemcitabine	0.0089387	0.14924	0.48532	0.98701	0.024412	0.40389	0.65006	0.98708	1	0	0
HCC827	44.0	Lung	irinotecan	2.5194	0.10751	0.25197	0.95874	6.3377	0.38017	0.81417	0.95568	1	0	0
HCC827	44.0	Lung	lapatinib	0.739	-0.69607	0.53898	0.99265	1.0249	0.045817	0.65942	0.99152	1	0	0
HCC827	44.0	Lung	ms275	0.21082	0.63501	0.082234	0.78376	0.50227	0.71912	0.93467	0.76572	1	0	0
HCC827	44.0	Lung	paclitaxel	0.016458	-0.27101	0.6863	0.9961	0.023661	0.19176	0.54219	0.99599	1	0	0
HCC827	44.0	Lung	pd0325901	0.11963	-0.092657	0.59971	0.98386	0.44121	0.27435	0.572	0.98387	1	0	0
HCC827	44.0	Lung	rapamycin	31.0	0.48311	0.24777	0.97931	31.0	0.61307	0.81119	0.97877	1	0	0
HCC827	44.0	Lung	thapsigargin	0.093601	-0.25381	0.31009	0.99853	0.11283	0.19923	0.79483	0.99767	1	0	0
HCC827	44.0	Lung	vorinostat	1.0414	-0.39439	0.30516	0.99461	1.554	0.14158	0.79598	0.99031	1	0	0
HCT116	21.0	Colon	bid1870	31.0	0.95987	0.011068	3.9649e-5	31.0	0.93286	0.97799	0.097738	0	0	0
HCT116	21.0	Colon	bortezomib	0.10505	0.23559	0.20137	0.99083	0.078971	0.19182	0.76416	0.98956	0	0	0
